coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
36c94bf8-82b6-439d-868b-9c8e9202d886,,,preservedspecimen,,,p06899518,,p,,,,,,,,,,,,2019-07-13T22:08:13.783112+00:00,0.13043478260869565,,,,,,d79cde69ac5b6a9904127d9d3ac0e042aa86f925,,diapensiaceae,,"[""taxon_match_failed""]",,shortia,,,,true,true,,,,,mnhn,,,,,,,,,,,,,,"[""a999920a-46c9-4d95-b247-99f8c8ccfa21"", ""8ab1d95e-54ee-4f71-a379-7827d535d285""]",,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p06899518,,,"[""616857b7-f952-44ef-9b6f-576dc1e65b51\\http://coldb.mnhn.fr/catalognumber/mnhn/p/p06899518""]",,616857b7-f952-44ef-9b6f-576dc1e65b51,shortia galacifolia torr. & a.gray,,,,,,,,36c94bf8-82b6-439d-868b-9c8e9202d886,,,,
7a471850-2f7d-417b-971c-bb64d6569fa1,,,preservedspecimen,,shortia galacifolia,ga202497,magnoliopsida,,urn:lsid:biocol.org:col:15610,,,,,north america,,united states,usa,transylvania county,,2018-07-27T09:39:03.970920+00:00,0.14492753623188406,,,,,,8f172a6676b22a5b472d22188af19ac0fef856f3,,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,ga,,,plantae,,,,,,,"transylvania county, nc",,,,"[""e0a422c3-351a-437d-974d-e1d475404432""]",,,,,3334d406-a96a-444a-b5b8-a3a9dfc69784,ericales,tracheophyta,"[""urn:uuid:c29dc45e-47ab-4196-8769-ec86f33f8719"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\3334d406-a96a-444a-b5b8-a3a9dfc69784"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\17095272""]",,beab5209-9628-4d4d-851e-2bc9bb1a0105,shortia galacifolia,galacifolia,,north carolina,5333326,accepted,species,,7a471850-2f7d-417b-971c-bb64d6569fa1,,,,
1bfb96e3-554b-40f6-bfc9-2d7dfd29ab55,,,preservedspecimen,,shortia galacifolia,03946834,magnoliopsida,ny,http://biocol.org/urn:lsid:biocol.org:col:15556,,a. e. prince,,,north america,,united states,usa,oconee co.,1944-03-18T00:00:00+00:00,2019-07-13T20:58:43.146653+00:00,0.2463768115942029,,,,,,4f3e98d74e179a8fecf2eb6ac5b131c109bc875d,1944-03-18,diapensiaceae,,"[""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_country_replaced"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added"", ""taxon_match_failed""]",,shortia,,,,false,false,,,,,ny,http://biocol.org/urn:lsid:biocol.org:col:15556,,plantae,,,,,,,"by whitewater river, above jocassee",,,,,,,,,0d8341de-356a-49b5-81b3-821c4a819a4a,ericales,tracheophyta,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\0d8341de-356a-49b5-81b3-821c4a819a4a""]",,36d35b23-113e-4633-90ec-19d265a3b5f6,shortia galacifolia torr. & a.gray,galacifolia,78,south carolina,5333326,accepted,species,,1bfb96e3-554b-40f6-bfc9-2d7dfd29ab55,18 mar 1944,,,
42d83a15-910d-40eb-a723-a03e421a05fd,,,preservedspecimen,,shortia,uvmvt259210,magnoliopsida,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,,asia,,japan,jpn,,,2018-08-24T10:25:32.978645+00:00,0.10144927536231885,,,,,,60c385d8cd5cd35ec590273978418951dd70ade4,,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,vt,,,plantae,,,,,,,,,,,"[""b4755c81-da99-4708-a018-d9f16ea5567d""]",,,,,ebd8ded0-8623-4d6d-8b41-eba759668ced,ericales,tracheophyta,"[""urn:uuid:ebd8ded0-8623-4d6d-8b41-eba759668ced"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\ebd8ded0-8623-4d6d-8b41-eba759668ced"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\16631658""]",,3027c437-cdb3-4072-9410-5a46ec3b1fd5,shortia,,,,2882389,accepted,genus,,42d83a15-910d-40eb-a723-a03e421a05fd,,,,
a6cfaa07-958c-43ca-85ab-cbde4c10ab8e,,,preservedspecimen,,shortia galacifolia,,magnoliopsida,botany,,,powell jr rw,,,america,,united states,usa,,1967-04-23T00:00:00+00:00,2017-10-31T08:47:04.881048+00:00,0.17391304347826086,,,,,,341f7dc466064a7b9f9990e7cf8f1b32759af4d4,1967/04/23,diapensiaceae,,"[""gbif_vernacularname_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_country_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""dwc_phylum_added"", ""gbif_canonicalname_added"", ""dwc_class_replaced"", ""dwc_parentnameusageid_added"", ""taxon_match_failed""]",,shortia,,,,false,false,plantae|magnoliopsidae|ericales|diapensiaceae,,,,,,,plantae,,,,,,,"south carolina, oconee county, devil's fork, one mile west of confluence with whitewater river, jocassee community. east facing, shaded stream bank in rich hardwoods.",,,,,,,,,http://data.biodiversitydata.nl/naturalis/specimen/u.1292046,ericales,tracheophyta,"[""fabcdc12-9d29-4bd2-912b-176e71818144\\u.1292046"", ""fabcdc12-9d29-4bd2-912b-176e71818144\\http://data.biodiversitydata.nl/naturalis/specimen/u.1292046""]",,fabcdc12-9d29-4bd2-912b-176e71818144,shortia galacifolia torr. & a.gray,galacifolia,113,,5333326,accepted,species,,a6cfaa07-958c-43ca-85ab-cbde4c10ab8e,1967/04/23,,,
ae8f17b5-b8b7-4eac-a930-0bf45e693930,,,preservedspecimen,,shortia galacifolia,ga202493,magnoliopsida,,urn:lsid:biocol.org:col:15610,,,,,north america,,united states,usa,unspecified county,,2018-07-27T09:39:03.970920+00:00,0.13043478260869565,,,,,,bb4e106b56b829b0f1f44147dc21ab17e9b2eee9,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,ga,,,plantae,,,,,,,,,,,,,,,,e3e82c85-f7ed-4beb-8a48-5cfecfed230b,ericales,tracheophyta,"[""beab5209-9628-4d4d-851e-2bc9bb1a0105\\17093838"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\e3e82c85-f7ed-4beb-8a48-5cfecfed230b"", ""urn:uuid:96d5bb30-c922-4cee-a00d-53d672cbec2c""]",,beab5209-9628-4d4d-851e-2bc9bb1a0105,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,ae8f17b5-b8b7-4eac-a930-0bf45e693930,,,,
7f33b24e-15f0-487d-b795-b25f9c086b1b,,,preservedspecimen,,shortia galacifolia,ga202498,magnoliopsida,,urn:lsid:biocol.org:col:15610,,,,,north america,,united states,usa,oconee county,,2018-07-27T09:39:03.970920+00:00,0.13043478260869565,,,,,,b6f517a1162705eedd365cc76e3d60b269d154f6,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,ga,,,plantae,,,,,,,,,,,,,,,,aa4d16c0-a708-4f9e-bdee-38d88a9ccacf,ericales,tracheophyta,"[""beab5209-9628-4d4d-851e-2bc9bb1a0105\\17096733"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\aa4d16c0-a708-4f9e-bdee-38d88a9ccacf"", ""urn:uuid:68042787-9edb-493d-9224-28d2308a2fda""]",,beab5209-9628-4d4d-851e-2bc9bb1a0105,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,7f33b24e-15f0-487d-b795-b25f9c086b1b,,,,
1170b4ec-4fea-408a-bf0f-16406e503ce8,,,preservedspecimen,,shortia galacifolia,ncu00060823,magnoliopsida,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,"creem, timothy",,,north america,,united states,usa,nassau,1963-04-17T00:00:00+00:00,2018-04-12T15:05:30.284524+00:00,0.21739130434782608,,,,,,85e288981b98e7022007c59fe1d359a153613f2a,1963-04-17,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,ncu,,,plantae,,,,,,,"cultivated new york, nassau county, sands point, creem property",,,,,,,,,8b17e1b1-1b52-4939-9972-628b499f611b,ericales,tracheophyta,"[""urn:uuid:8b17e1b1-1b52-4939-9972-628b499f611b"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\8b17e1b1-1b52-4939-9972-628b499f611b"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\16996423""]",#20,4e3043a6-d48a-4a35-b5fb-f67d50cbc158,shortia galacifolia,galacifolia,107,new york,5333326,accepted,species,,1170b4ec-4fea-408a-bf0f-16406e503ce8,,,,
33e33d8f-758c-4eae-9cca-1fd23329728a,,,preservedspecimen,,shortia galacifolia,tenn-v-0170872,magnoliopsida,,565b6f19-288f-4614-a4c9-b09448e96547,,,,,north america,,united states,usa,amherst,,2019-04-12T08:44:10.758082+00:00,0.13043478260869565,,,,,,3f8df98e3180951d588886ead3b872077a0cc39a,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,tenn,,,plantae,,,,,,,,,,,,,,,,4215244c-a498-40cc-963c-5be5f6de50e4,ericales,tracheophyta,"[""d53132e6-7997-4850-8607-4fec5a3f9c3f\\14305076"", ""urn:uuid:4215244c-a498-40cc-963c-5be5f6de50e4"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\4215244c-a498-40cc-963c-5be5f6de50e4""]",,d53132e6-7997-4850-8607-4fec5a3f9c3f,shortia galacifolia,galacifolia,,virginia,5333326,accepted,species,,33e33d8f-758c-4eae-9cca-1fd23329728a,,,,
5315ad1d-6a41-45b8-8cee-431873071738,,,preservedspecimen,,shortia galacifolia,015511,magnoliopsida,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,,north america,,united states,usa,buncombe,,2019-03-16T09:03:24.551985+00:00,0.13043478260869565,,,,,,f1aa8c824220a61bc37006fcd5437723ff883c34,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,boon,,,plantae,,,,,,,,,,,"[""ff37e0bb-8967-40fa-baf8-cc0d68e17e51""]",,,,,a00d7ae8-4cf7-4864-a0e0-86c420f6c49a,ericales,tracheophyta,"[""e23109b4-e143-437c-b329-3dff7cb35488\\20387025"", ""urn:uuid:a00d7ae8-4cf7-4864-a0e0-86c420f6c49a"", ""e23109b4-e143-437c-b329-3dff7cb35488\\a00d7ae8-4cf7-4864-a0e0-86c420f6c49a""]",,e23109b4-e143-437c-b329-3dff7cb35488,shortia galacifolia,galacifolia,,north carolina,5333326,accepted,species,,5315ad1d-6a41-45b8-8cee-431873071738,,,,
040bb066-3644-4a43-890d-07db50365891,,,,,shortia galacifolia,conn00108025,magnoliopsida,conn,,,a. e. prince; j. a. berly; o. l. cartwright,,,north america,5000.0,united states,usa,oconee,1944-03-18T00:00:00+00:00,2014-09-09T05:17:11.348000+00:00,0.2028985507246377,,,,,,a9c3ce018f00c808b296e6440d282612c000aee1,1944-03-18,diapensiaceae,,"[""geopoint_datum_missing"", ""dwc_basisofrecord_invalid"", ""dwc_basisofrecord_removed"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_kingdom_replaced"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_order_replaced"", ""dwc_taxonomicstatus_added"", ""dwc_continent_added"", ""dwc_country_replaced"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_datasetid_replaced"", ""taxon_match_failed""]",,shortia,,"{""lat"": 34.97093, ""lon"": -82.93736}",,true,true,plantae; dicotyledonae; diapensiales; diapensiaceae,,,,uconn,,,plantae,,,,,,,"jocassee, by whitewater river",,,335.0,"[""710f5a3f-e667-4c3f-a7f8-7bb15c4a5b76""]",,,335.0,jocassee,urn:catalog:uconn:conn:conn00108025,ericales,tracheophyta,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\urn:catalog:uconn:conn:conn00108025""]",1378,e70af26a-fb9e-43ab-96a0-d62a2df37e6d,shortia galacifolia torr. & a.gray,galacifolia,78,south carolina,5333326,accepted,species,,040bb066-3644-4a43-890d-07db50365891,18-mar-44,,,
4dd2ab43-e541-49b4-994f-1a8750435b97,,,preservedspecimen,,shortia galacifolia,ncu00042354,magnoliopsida,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,"coker, william",,,north america,,united states,usa,macon,1932-08-14T00:00:00+00:00,2018-04-12T15:05:30.284524+00:00,0.21739130434782608,,,,,,b823387f2e3698194896ff8d36722fb231947d12,1932-08-14,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,ncu,,,plantae,,,,,,,by branch back of old nursery on pierson place - planted by harbison,,,,,,,,,f2fb6c42-8e08-4fcc-8fe6-f67644100ed0,ericales,tracheophyta,"[""urn:uuid:f2fb6c42-8e08-4fcc-8fe6-f67644100ed0"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\f2fb6c42-8e08-4fcc-8fe6-f67644100ed0"", ""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\16996407""]",s.n.,4e3043a6-d48a-4a35-b5fb-f67d50cbc158,shortia galacifolia,galacifolia,227,north carolina,5333326,accepted,species,,4dd2ab43-e541-49b4-994f-1a8750435b97,,,,
91675b88-0866-4aa9-871e-d8aa867cf109,,,preservedspecimen,,shortia galacifolia,000105489,magnoliopsida,,5082277f-dd49-4b22-9e2d-746d2fb233b4,,,,,north america,,united states,usa,,,2019-09-22T22:22:32.242685+00:00,0.11594202898550725,,,,,,fcae04c96ea90dddf2e9f79a7a1f2443f632f12a,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,fsu,,,plantae,,,,,,,,,,,"[""e8f95c01-8b83-445a-bf24-900fb94a66e1""]",,,,,urn:uuid:1306a9a1-83eb-45fc-a735-66590df4e5df,ericales,tracheophyta,"[""ddef79ec-043c-4027-9876-c4a298feff6d\\6692903"", ""ddef79ec-043c-4027-9876-c4a298feff6d\\urn:uuid:1306a9a1-83eb-45fc-a735-66590df4e5df"", ""urn:uuid:4c90936e-5b7d-4b94-bac3-a925e6e11380""]",,ddef79ec-043c-4027-9876-c4a298feff6d,shortia galacifolia,galacifolia,,north carolina,5333326,accepted,species,,91675b88-0866-4aa9-871e-d8aa867cf109,,,,
e92e5d9f-9e03-4919-ab76-7790b08e25ca,,,preservedspecimen,,shortia,uvmvt259204,magnoliopsida,,58ab88f3-0034-461c-9c44-9e525c4d360f,,,,,asia,,japan,jpn,,,2018-08-24T10:25:32.978645+00:00,0.10144927536231885,,,,,,57b02fa9fbd81c77795787864ef5678b4953525e,,diapensiaceae,,"[""dwc_taxonrank_added"", ""dwc_scientificnameauthorship_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,vt,,,plantae,,,,,,,,,,,"[""d3822172-58c7-4e86-a7b2-93276028c673""]",,,,,278fd1aa-e1ee-48c3-af03-69e546212384,ericales,tracheophyta,"[""urn:uuid:278fd1aa-e1ee-48c3-af03-69e546212384"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\278fd1aa-e1ee-48c3-af03-69e546212384"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\16631652""]",,3027c437-cdb3-4072-9410-5a46ec3b1fd5,shortia,,,,2882389,accepted,genus,,e92e5d9f-9e03-4919-ab76-7790b08e25ca,,,,
d3625a0b-9d1e-4537-9a77-662f3993b170,,,preservedspecimen,,shortia galacifolia,tenn-v-0170871,magnoliopsida,,565b6f19-288f-4614-a4c9-b09448e96547,,,,,north america,,united states,usa,pickens,,2019-04-12T08:44:10.758082+00:00,0.13043478260869565,,,,,,269ad2a90715432354a9da8c816d68c08d66deae,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,false,false,,,,,tenn,,,plantae,,,,,,,,,,,,,,,,04bcb897-fcd9-46fe-a073-448eca2acfa8,ericales,tracheophyta,"[""d53132e6-7997-4850-8607-4fec5a3f9c3f\\14305075"", ""urn:uuid:04bcb897-fcd9-46fe-a073-448eca2acfa8"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\04bcb897-fcd9-46fe-a073-448eca2acfa8""]",,d53132e6-7997-4850-8607-4fec5a3f9c3f,shortia galacifolia,galacifolia,,south carolina,5333326,accepted,species,,d3625a0b-9d1e-4537-9a77-662f3993b170,,,,
4a3bcc97-f80d-4d39-a604-d4ea7a8d61a2,,,preservedspecimen,,shortia galacifolia,tenn-v-0170874,magnoliopsida,,565b6f19-288f-4614-a4c9-b09448e96547,,,,,north america,,united states,usa,,,2019-04-12T08:44:10.758082+00:00,0.11594202898550725,,,,,,c1f209e4306f7d22eaffce1e3be97358fe97c8ab,,diapensiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_continent_added"", ""dwc_class_added""]",,shortia,,,,true,true,,,,,tenn,,,plantae,,,,,,,,,,,"[""e70a0d6c-2836-4fb5-9170-2bb09331da10""]",,,,,7ea346df-7f49-44df-b429-89daa102db3b,ericales,tracheophyta,"[""d53132e6-7997-4850-8607-4fec5a3f9c3f\\7ea346df-7f49-44df-b429-89daa102db3b"", ""urn:uuid:7ea346df-7f49-44df-b429-89daa102db3b"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\14305078""]",,d53132e6-7997-4850-8607-4fec5a3f9c3f,shortia galacifolia,galacifolia,,north carolina,5333326,accepted,species,,4a3bcc97-f80d-4d39-a604-d4ea7a8d61a2,,,,
757705a8-c83e-481f-9065-419f41ca2f81,,,preservedspecimen,,shortia galacifolia,barcode-01046764,magnoliopsida,gh,urn:lsid:biocol.org:col:15631,,heng li,,,asia,,china,chn,gongshan,2000-07-01T00:00:00+00:00,2019-09-22T23:27:09.934987+00:00,0.2608695652173913,,,,,,329b0ce0d059c6732e50d55a152063f74dd7a7e3,2000-07-01,diapensiaceae,11832,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""gbif_vernacularname_added"", ""dwc_parentnameusageid_added"", ""dwc_order_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonid_added"", ""dwc_phylum_added"", ""gbif_taxon_corrected"", ""dwc_class_added"", ""dwc_kingdom_added""]",,shortia,,,,false,false,,,,,gh,urn:lsid:biocol.org:col:15631,,plantae,,,,,,,cikai zheng,,,,,,,,,f61acebe-fb97-4253-a73e-448d2a254a67,ericales,tracheophyta,"[""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\f61acebe-fb97-4253-a73e-448d2a254a67"", ""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f61acebe-fb97-4253-a73e-448d2a254a67""]",11832,7450a9e3-ef95-4f9e-8260-09b498d2c5e6,berneuxia thibetica decaisne,galacifolia,183,yunnan,5333326,accepted,species,,757705a8-c83e-481f-9065-419f41ca2f81,,cikai zheng,,
