coreid,ac:accessURI,idigbio:dateModified,idigbio:dataQualityScore,idigbio:etag,idigbio:flags,dcterms:format,idigbio:hasSpecimen,ac:licenseLogoURL,idigbio:mediaType,dcterms:modified,idigbio:recordIds,idigbio:records,idigbio:recordsets,dcterms:rights,ac:tag,dc:type,idigbio:uuid,idigbio:version,xmpRights:WebStatement,exif:PixelXDimension,exif:PixelYDimension
bc0387b3-2ec9-4c2c-8610-50a2afc818bb,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259206_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,48f1c181954f6a62db2d8307ace57954649fd547,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:0b1b49cc-ed72-4d8d-9b60-a9d104c43518"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259206_lg.jpg""]","[""bc0387b3-2ec9-4c2c-8610-50a2afc818bb""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,787f88c4-da5d-49d1-addd-2094af80c7a7,,http://creativecommons.org/licenses/by-nc/3.0/,,
f7277266-1dea-4e92-8790-9686820da8dd,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00108027.JPG,2014-09-09T01:55:07.948000+00:00,0.45454545454545453,9493bbd334e50972689df162709b79457376397e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\media\\urn:catalog:uconn:conn:image:conn00108027""]","[""f7277266-1dea-4e92-8790-9686820da8dd""]",e70af26a-fb9e-43ab-96a0-d62a2df37e6d,BY-NC-SA,,,d113f400-60a4-4e58-ae19-858acc985f10,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
6db3b417-392a-4519-8a07-61d8f9c347d0,http://collections.nmnh.si.edu/media/index.php?irn=13293020,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,db95b3c3532f73a167ea1441685834c2fb43d9f4,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13293020""]","[""6db3b417-392a-4519-8a07-61d8f9c347d0""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,541777bb-31f5-4265-841d-773ca99dbcdb,,,8921,6743
d5ac3286-f052-41dd-a48b-10ba7ea6d78f,http://purl.dlib.indiana.edu/iudl/herbarium/full/IND-0096116,2018-08-24T10:24:23.950278+00:00,0.45454545454545453,9d30be753c5e65a4ac8e3253c66e8316ab8e603b,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""0dab1fc7-ca99-456b-9985-76edbac003e0\\media\\http://purl.dlib.indiana.edu/iudl/herbarium/full/ind-0096116"", ""urn:uuid:6ba29bbd-e65a-45b1-a1a8-51a673c27d58""]","[""d5ac3286-f052-41dd-a48b-10ba7ea6d78f""]",0dab1fc7-ca99-456b-9985-76edbac003e0,BY-NC,,,e43fd01b-0d7c-4cfc-ac8a-530e050a2035,,http://creativecommons.org/licenses/by-nc/3.0/,,
48dd212b-3634-4d45-b4df-ee128f6a1cec,https://bisque.cyverse.org/image_service/00-Xf4erGz7NgYd4g62gZh6EP,2017-09-25T09:15:34.406766+00:00,0.45454545454545453,a067f7cf066f74c95dc59aed9e0bcb7392e49dc3,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""urn:uuid:bc156eac-310a-42c7-8ed7-a6c7d6cb37b4"", ""e5f57bb0-07ec-4405-90b6-dc89647a1cb5\\media\\https://bisque.cyverse.org/image_service/00-xf4ergz7ngyd4g62gzh6ep""]","[""48dd212b-3634-4d45-b4df-ee128f6a1cec""]",e5f57bb0-07ec-4405-90b6-dc89647a1cb5,BY,,,c442d361-210b-42b1-9a0d-8769a3282008,,http://creativecommons.org/licenses/by/4.0/,,
8162b9a0-7bd7-4a44-a6d0-7ccd8d53faa6,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259196_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,19fa04ca88e241193a4176d5ff0da7b14b00f66a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:2e139270-13ea-4439-af4a-258b85fa21dd"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259196_lg.jpg""]","[""8162b9a0-7bd7-4a44-a6d0-7ccd8d53faa6""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,1b5a6f71-28e4-42a5-bf80-7dc4b39f3f40,,http://creativecommons.org/licenses/by-nc/3.0/,,
7f12a3c1-16b5-4f0f-bf86-5a61dd709904,http://sweetgum.nybg.org/images3/3351/205/03946837.jpg,2019-08-08T17:11:19.811687+00:00,0.5454545454545454,82b0e5b162a8a6ff55424f28faa62eb8de92c6bf,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""36d35b23-113e-4633-90ec-19d265a3b5f6\\media\\6d8b87f9-2182-406a-9236-1a96942aca9d""]","[""7f12a3c1-16b5-4f0f-bf86-5a61dd709904""]",36d35b23-113e-4633-90ec-19d265a3b5f6,BY,,stillimage,b825c597-1da9-400c-9921-6f84b90ecff7,,http://creativecommons.org/licenses/by/4.0/,,
732a2640-f67d-4da1-93aa-b6b3647bded8,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259186_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,4081a1deea6ccace7721ef639216dd1fafedc1e7,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259186_lg.jpg"", ""urn:uuid:a6a4ab65-7d41-4342-87ac-57d1500f43bb""]","[""732a2640-f67d-4da1-93aa-b6b3647bded8""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,449ed859-33f9-4ca6-8127-6a1b7f421461,,http://creativecommons.org/licenses/by-nc/3.0/,,
cad127f4-df7a-4351-8d51-ebf658a838d7,http://collections.nmnh.si.edu/media/index.php?irn=13274376,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,5e741eea46c6da4bbae953f7c6534601c0c00cef,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13274376""]","[""cad127f4-df7a-4351-8d51-ebf658a838d7""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,29f2cca3-4896-4478-9560-4edbce954a7d,,,9048,6879
e5eac295-810e-4458-b034-db87d2558a3e,https://bisque.cyverse.org/image_service/image/00-LX8T4YbVxJ7ahDwt3BV7nU?resize=4000&format=jpeg,2019-09-22T22:22:32.242685+00:00,0.45454545454545453,61113bee36936e9c699f7228d32f220842ae3801,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:3135d931-4175-4e3d-8a3c-38c3f27bdc57"", ""ddef79ec-043c-4027-9876-c4a298feff6d\\media\\https://bisque.cyverse.org/image_service/image/00-lx8t4ybvxj7ahdwt3bv7nu?resize=4000&format=jpeg""]","[""e5eac295-810e-4458-b034-db87d2558a3e""]",ddef79ec-043c-4027-9876-c4a298feff6d,BY-NC,,,6924f48b-1fb4-46d9-8a76-631a3aa73c3c,,http://creativecommons.org/licenses/by-nc/3.0/,,
67ad07d9-b052-45bc-b8ec-9433a3989fb9,http://mediaphoto.mnhn.fr/media/1441377539534WYFjWVuZqA97Cxct,2016-05-04T09:52:03.417244+00:00,0.45454545454545453,c393b657e2af6127ac40bc1e947c9ac0ee710779,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by/4.0/88x31.png,images,,"[""616857b7-f952-44ef-9b6f-576dc1e65b51\\media\\http://mediaphoto.mnhn.fr/media/1441377539534wyfjwvuzqa97cxct""]","[""67ad07d9-b052-45bc-b8ec-9433a3989fb9"", ""4bf4b4dd-ffad-4419-9465-8c4fb8505080""]",616857b7-f952-44ef-9b6f-576dc1e65b51,BY,,,bd25b519-5297-4fb9-be5a-557ef5d3555a,,http://creativecommons.org/licenses/by/4.0/,,
750c7511-1d2b-40f6-96f5-d01697618604,http://data.huh.harvard.edu/8cfbff5c-1bae-41dc-b706-f4ad10013c54/image,2019-08-29T21:52:07.919195+00:00,0.18181818181818182,caccb8033f416313059ad2b6adf8fe5bf56876ba,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""7450a9e3-ef95-4f9e-8260-09b498d2c5e6\\media\\http://data.huh.harvard.edu/8cfbff5c-1bae-41dc-b706-f4ad10013c54/image""]","[""750c7511-1d2b-40f6-96f5-d01697618604""]",7450a9e3-ef95-4f9e-8260-09b498d2c5e6,,,,6851b704-e160-49ed-a7a1-641a88029c5a,,,,
eb013691-d560-472f-88e9-3b7abbea9b09,https://bisque.cyverse.org/image_service/image/00-dZMqRUNVV4dxdfUWnGzi2K/resize:4000/format:jpeg,2018-07-27T09:39:03.970920+00:00,0.45454545454545453,39e2a22e5355ee8bf1c32f552c6953e9022920fc,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:c844924f-8344-41ea-b154-f34e496b82ad"", ""beab5209-9628-4d4d-851e-2bc9bb1a0105\\media\\https://bisque.cyverse.org/image_service/image/00-dzmqrunvv4dxdfuwngzi2k/resize:4000/format:jpeg""]","[""eb013691-d560-472f-88e9-3b7abbea9b09""]",beab5209-9628-4d4d-851e-2bc9bb1a0105,BY-NC,,,5e043476-d350-4986-b243-13a0c767d98c,,http://creativecommons.org/licenses/by-nc/3.0/,,
c092b335-3dcd-4ec7-8a67-b3e04e856c27,https://bisque.cyverse.org/image_service/image/00-NgLySHFzYfHCpSWLBpa8mC/resize:4000/format:jpeg,2019-03-16T10:52:16.866397+00:00,0.45454545454545453,557b17a5bd0cba2b69095b5bce740714b35814fb,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""83ad8494-136b-485a-87d4-8ce01dd6a8de\\media\\https://bisque.cyverse.org/image_service/image/00-nglyshfzyfhcpswlbpa8mc/resize:4000/format:jpeg"", ""urn:uuid:bfacccd7-9a73-492e-a7ea-bf48e4551ff9""]","[""c092b335-3dcd-4ec7-8a67-b3e04e856c27""]",83ad8494-136b-485a-87d4-8ce01dd6a8de,BY-NC,,,08104a10-1eea-40ce-8509-b246796222bc,,http://creativecommons.org/licenses/by-nc/3.0/,,
175f625d-7af2-415e-8b55-9d6ac0cbaf21,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259208_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,b202effdc2e8a005ef2f010eb1fd729b51bc006e,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259208_lg.jpg"", ""urn:uuid:131d377d-37ec-40bf-a994-d6a9c41c80a7""]","[""175f625d-7af2-415e-8b55-9d6ac0cbaf21""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,a2efae62-25bf-4c37-8372-d02a84c7deda,,http://creativecommons.org/licenses/by-nc/3.0/,,
bb97a7b7-5d45-4a1b-a52d-eb0810a3e700,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259215_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,b29d6a597fe46b115e06984f9560ba47c38ab19d,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:3d3613c5-0d81-4662-b592-e68fe0582cb7"", ""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259215_lg.jpg""]","[""bb97a7b7-5d45-4a1b-a52d-eb0810a3e700""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,74b18c7f-a409-4a73-9044-63222212b062,,http://creativecommons.org/licenses/by-nc/3.0/,,
160e2ac1-452d-4238-a5b2-5dda659f1fad,http://collections.nmnh.si.edu/media/index.php?irn=13280178,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,2b8afae0a0737dbaebca9b9c04588f36365cd481,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13280178""]","[""160e2ac1-452d-4238-a5b2-5dda659f1fad""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,a2689d2c-61e6-429b-baea-4197b91beb38,,,8932,6849
ee02313b-a3b2-4ae8-9b3c-af503d0da529,http://collections.nmnh.si.edu/media/index.php?irn=13276275,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,561bead8567684290647ba2443265669599f5b70,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13276275""]","[""ee02313b-a3b2-4ae8-9b3c-af503d0da529""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,9bea50e6-2a0f-44a9-827b-b29ab02c6105,,,9056,6840
29fc30de-dc1c-4210-9398-e5e400dd8132,https://bisque.cyverse.org/image_service/image/00-HDLJNypTRAqwqbuvBuo4XV?resize=4000&format=jpeg,2019-04-12T08:44:10.758082+00:00,0.45454545454545453,03e59d70b8ba2d249ea83e67711c72018be5107d,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:c82d9b1a-8227-49d8-b306-ac1e90ad4d7c"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\media\\https://bisque.cyverse.org/image_service/image/00-hdljnyptraqwqbuvbuo4xv?resize=4000&format=jpeg""]","[""29fc30de-dc1c-4210-9398-e5e400dd8132""]",d53132e6-7997-4850-8607-4fec5a3f9c3f,CC0,,,1129591b-582a-4055-8334-5de690d61a54,,http://creativecommons.org/publicdomain/zero/1.0/,,
4594e346-4a9f-4f1c-b7b6-def1a2bfa86a,http://mam.ansp.org/image/CM/Fullsize/271/CM271819.jpg,2019-07-13T22:35:56.754453+00:00,0.45454545454545453,fecf7e7eb163cde77528b456adb20f975de2acda,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""db6c3db9-1e6d-4def-af29-33aa0339bfa9\\media\\http://mam.ansp.org/image/cm/fullsize/271/cm271819.jpg"", ""urn:uuid:5e473163-97d1-4e67-b877-a66a4a2f0cc0""]","[""4594e346-4a9f-4f1c-b7b6-def1a2bfa86a""]",db6c3db9-1e6d-4def-af29-33aa0339bfa9,CC0,,,4b9658a8-37de-4523-951e-f48069aa4804,,http://creativecommons.org/publicdomain/zero/1.0/,,
8d230298-7fb0-44fa-9166-21d1fc20dcc1,http://bgbaseserver.eeb.uconn.edu/DATABASEIMAGES/CONN00108023.JPG,2014-09-12T19:58:11.701000+00:00,0.45454545454545453,3b20222e561f43ee79d3ce41429367ba303044bd,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,https://i.creativecommons.org/l/by-nc-sa/4.0/88x31.png,images,,"[""e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\media\\urn:catalog:uconn:conn:image:conn00108023""]","[""8d230298-7fb0-44fa-9166-21d1fc20dcc1""]",e70af26a-fb9e-43ab-96a0-d62a2df37e6d,BY-NC-SA,,,c15f1cc0-d12b-455e-82d1-b973c607d4f1,,http://creativecommons.org/licenses/by-nc-sa/4.0/,,
367080f8-e9ca-457b-8338-13bb4a21ee7f,https://bisque.cyverse.org/image_service/image/00-Gk88sqrbpkvgzHaxoHtEJ9?resize=4000&format=jpeg,2017-06-14T08:51:03.463012+00:00,0.45454545454545453,333b0949a6f0aa2ddcfca3fdf6b8b23ffa0cb7d5,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:232e1cae-5ade-48f5-b114-9dba55952dac"", ""5486b66d-2082-433d-9223-bd789ebca29c\\media\\https://bisque.cyverse.org/image_service/image/00-gk88sqrbpkvgzhaxohtej9?resize=4000&format=jpeg""]","[""367080f8-e9ca-457b-8338-13bb4a21ee7f""]",5486b66d-2082-433d-9223-bd789ebca29c,CC0,,,f2ec1b40-de8a-457d-b716-650f180cc257,,http://creativecommons.org/publicdomain/zero/1.0/,,
2668bbc1-5d4d-4e71-aae5-3aad9197d9d8,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259185_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,02bcbe1f8e66b2a7f52120c04fb7ab5286a75a2d,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259185_lg.jpg"", ""urn:uuid:332c62e4-5b00-4ad1-b4c4-64f34ef6bcb4""]","[""2668bbc1-5d4d-4e71-aae5-3aad9197d9d8""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,a920182b-ee20-4a7d-91c1-babb213c97de,,http://creativecommons.org/licenses/by-nc/3.0/,,
f78c1236-5b3c-4f3d-aebe-21f970cd2e18,https://bisque.cyverse.org/image_service/image/00-cMtmG2dQHYczcKzQ9fK9zK/resize:4000/format:jpeg,2019-07-14T01:11:31.096168+00:00,0.45454545454545453,8621fe3029a2e336fa7eadab0780aaa46babd3c7,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""4e3043a6-d48a-4a35-b5fb-f67d50cbc158\\media\\https://bisque.cyverse.org/image_service/image/00-cmtmg2dqhyczckzq9fk9zk/resize:4000/format:jpeg"", ""urn:uuid:b6765023-9ba2-44c9-8b42-56671e22c86c""]","[""f78c1236-5b3c-4f3d-aebe-21f970cd2e18""]",4e3043a6-d48a-4a35-b5fb-f67d50cbc158,BY-NC,,,7955bf1a-b5ec-4314-8450-24ccb135c8e1,,http://creativecommons.org/licenses/by-nc/3.0/,,
a4b3a412-dc98-4754-86b2-e6231d29d8bc,http://collections.nmnh.si.edu/media/index.php?irn=13287399,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,f447fdc900ceb6d8fe5f7bb63ae0f1a315ad6059,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13287399""]","[""a4b3a412-dc98-4754-86b2-e6231d29d8bc""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,93335bd3-2bdc-4bf2-9b62-92991eb477eb,,,9082,6863
6b0e6cfb-393a-4f05-afaf-41efe863b350,http://serv.biokic.asu.edu/imglib/seinet/KHD/KHD00041/KHD00041598_lg.jpg,2019-07-14T00:11:49.193240+00:00,0.45454545454545453,aaf69ced553909766f18533686b6a0a57bd15e1c,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""5835f642-2560-4e3e-9c25-741a12cc3fe8\\media\\http://serv.biokic.asu.edu/imglib/seinet/khd/khd00041/khd00041598_lg.jpg"", ""5835f642-2560-4e3e-9c25-741a12cc3fe8\\media\\http://hasbrouck.asu.edu/imglib/seinet/khd/khd00041/khd00041598_lg.jpg"", ""5835f642-2560-4e3e-9c25-741a12cc3fe8\\media\\http://symbiota.org/imglib/seinet/khd/khd00041/khd00041598_lg.jpg"", ""urn:uuid:2d83df12-2e7c-42c8-bfa1-0b799081ba43"", ""5835f642-2560-4e3e-9c25-741a12cc3fe8\\media\\http://intermountainbiota.org/imglib/seinet/khd/khd00041/khd00041598_lg.jpg""]","[""6b0e6cfb-393a-4f05-afaf-41efe863b350""]",5835f642-2560-4e3e-9c25-741a12cc3fe8,CC0,,,2c2f4711-5d81-4bf9-8464-1544a614db2a,,http://creativecommons.org/publicdomain/zero/1.0/,,
4a37e4f3-f98a-4c04-abde-ec93f4aa43a5,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259214_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,42865408c2289d7090d3b2ec391b76c9fe2ac196,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259214_lg.jpg"", ""urn:uuid:17aa5e04-54a8-4966-8287-58012e77db5f""]","[""4a37e4f3-f98a-4c04-abde-ec93f4aa43a5""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,09649cc0-d47a-454c-8a88-910957a28728,,http://creativecommons.org/licenses/by-nc/3.0/,,
ffd628c1-c105-4f2f-a2b9-3c00706e6b16,https://bisque.cyverse.org/image_service/image/00-iEQr9rQ2ChcenxDVLTGtxe?resize=4000&format=jpeg,2019-09-22T22:22:32.242685+00:00,0.45454545454545453,f312752d3199f352c3d38d2172e70f493481d025,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""ddef79ec-043c-4027-9876-c4a298feff6d\\media\\https://bisque.cyverse.org/image_service/image/00-ieqr9rq2chcenxdvltgtxe?resize=4000&format=jpeg"", ""urn:uuid:82a1647b-7481-4418-88d3-3bc34fecff60""]","[""ffd628c1-c105-4f2f-a2b9-3c00706e6b16""]",ddef79ec-043c-4027-9876-c4a298feff6d,BY-NC,,,82c40bb4-d8b1-4b0d-b622-819bf31613ab,,http://creativecommons.org/licenses/by-nc/3.0/,,
1e63154b-eb5d-4b6f-b11b-3c6d4ac5bc96,http://collections.nmnh.si.edu/media/index.php?irn=13293540,2019-05-06T21:42:08.251442+00:00,0.45454545454545453,31edaafbda22d96ed37a9502685ee5e146f97b02,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,,images,,"[""a6eee223-cf3b-4079-8bb2-b77dad8cae9d\\media\\http://collections.nmnh.si.edu/media/index.php?irn=13293540""]","[""1e63154b-eb5d-4b6f-b11b-3c6d4ac5bc96""]",a6eee223-cf3b-4079-8bb2-b77dad8cae9d,,,image,3adcb438-138c-4f4b-876d-f7a75cb29bcc,,,8956,6855
f63a40e5-2265-453d-81a5-2da43346478e,https://bisque.cyverse.org/image_service/image/00-DHq7T5kQw7Mhs8MRzBBe4b?resize=4000&format=jpeg,2017-06-14T08:59:09.105098+00:00,0.45454545454545453,6910953d3760c896314a648749e83d3f02e9a529,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""urn:uuid:c2d59e45-67df-4300-9fdf-21be3930a6b8"", ""e34cf41b-196c-4199-85d5-4d2ca5954b09\\media\\https://bisque.cyverse.org/image_service/image/00-dhq7t5kqw7mhs8mrzbbe4b?resize=4000&format=jpeg""]","[""f63a40e5-2265-453d-81a5-2da43346478e""]",e34cf41b-196c-4199-85d5-4d2ca5954b09,BY-NC,,,be6f337e-f1b6-47c4-aedd-e1bec03f0974,,http://creativecommons.org/licenses/by-nc/3.0/,,
8a4bb700-70c8-4691-abc3-78cc5edf6962,https://bisque.cyverse.org/image_service/image/00-Kspv55wajmt97VCjfUQRKM/resize:4000/format:jpeg,2019-03-16T11:14:01.311823+00:00,0.45454545454545453,12554c88592a56ac5b90430cd84e5173cdb2871a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""6258d160-a7aa-4937-bce3-3538eebd374f\\media\\https://bisque.cyverse.org/image_service/image/00-kspv55wajmt97vcjfuqrkm/resize:4000/format:jpeg"", ""urn:uuid:93ed50f5-c97e-4db2-a653-44fbc0de9369""]","[""8a4bb700-70c8-4691-abc3-78cc5edf6962""]",6258d160-a7aa-4937-bce3-3538eebd374f,BY-NC,,,91a51688-be68-496c-86bf-0ac1230804e1,,http://creativecommons.org/licenses/by-nc/3.0/,,
1f79802f-2075-49e0-bb9d-482c4af30b96,http://fm-digital-assets.fieldmuseum.org/407/012/V0091796F.jpg,2019-03-16T08:59:58.309690+00:00,0.45454545454545453,dd34e2ca8f8b6a38d359cb636820f6a810a42fd8,"[""dwc_basisofrecord_invalid""]",jpeg,true,,,,"[""407012"", ""205fa34c-2fcb-4492-b992-972b18560f6f\\media\\21234b16-076a-4937-8c37-d1e121225a32""]","[""1f79802f-2075-49e0-bb9d-482c4af30b96""]",205fa34c-2fcb-4492-b992-972b18560f6f,,seed plants | vascular plant | herbarium sheet | usda ete,stillimage,0990526f-a316-40ad-8e41-c597a0ea9314,,,2164,1500
04c58b44-1534-41f3-a36c-17c99c439cce,https://bisque.cyverse.org/image_service/image/00-RsE5RYAjQZrUp246AVochm?resize=4000&format=jpeg,2019-04-12T08:44:10.758082+00:00,0.45454545454545453,16f289dafc94c73e39cec78a45ee5801162a202a,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/p/zero/1.0/88x31.png,images,,"[""urn:uuid:d079be9c-4fc5-4efb-ad9d-ebd65aac3b6c"", ""d53132e6-7997-4850-8607-4fec5a3f9c3f\\media\\https://bisque.cyverse.org/image_service/image/00-rse5ryajqzrup246avochm?resize=4000&format=jpeg""]","[""04c58b44-1534-41f3-a36c-17c99c439cce""]",d53132e6-7997-4850-8607-4fec5a3f9c3f,CC0,,,55fb39c3-2d25-45b6-b7d0-42d1de83cce0,,http://creativecommons.org/publicdomain/zero/1.0/,,
6d2142ed-20d0-4308-ab6b-c87489c8ef9d,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259194_lg.jpg,2018-08-24T10:25:32.978645+00:00,0.45454545454545453,84055678edd7c11cab8254a3e05bc463adda95e9,"[""dwc_basisofrecord_invalid""]",image/jpeg,true,http://i.creativecommons.org/l/by-nc/3.0/88x31.png,images,,"[""3027c437-cdb3-4072-9410-5a46ec3b1fd5\\media\\http://storage.idigbio.org/vt/vplants/uvmvt259/uvmvt259194_lg.jpg"", ""urn:uuid:45078ead-698c-413a-b6c9-1955789be8d0""]","[""6d2142ed-20d0-4308-ab6b-c87489c8ef9d""]",3027c437-cdb3-4072-9410-5a46ec3b1fd5,BY-NC,,,1c7384d7-5d7d-41f3-9246-56d1c7d8fd2b,,http://creativecommons.org/licenses/by-nc/3.0/,,
