coreid,Iptc4xmpExt:CountryName,Iptc4xmpExt:LocationCreated,Iptc4xmpExt:ProvinceState,Iptc4xmpExt:WorldRegion,ac:IDofContainingCollection,ac:accessURI,ac:associatedSpecimenReference,ac:attributionLogoURL,ac:bestQualityAccessURI,ac:bestQualityFormat,ac:caption,ac:captureDevice,ac:comments,ac:derivedFrom,ac:digitizationDate,ac:fundingAttribution,ac:furtherInformationURL,ac:goodQualityAccessURI,ac:hasServiceAccessPoint,ac:hashFunction,ac:hashValue,ac:licenseLogoURL,ac:metadataCreator,ac:metadataLanguage,ac:metadataLanguageLiteral,ac:metadataProvider,ac:metadataProviderLiteral,ac:physicalSetting,ac:provider,ac:providerID,ac:providerLiteral,ac:providerManagedID,ac:resourceCreationTechnique,ac:serviceExpectation,ac:subjectCategoryVocabulary,ac:subjectOrientation,ac:subjectPart,ac:subtype,ac:subtypeLiteral,ac:tag,ac:taxonCount,ac:taxonCoverage,ac:thumbnailAccessURI,ac:variant,ac:variantDescription,ac:variantLiteral,dc:creator,dc:format,dc:language,dc:rights,dc:source,dc:type,dcterms:accessRights,dcterms:audience,dcterms:available,dcterms:created,dcterms:creator,dcterms:description,dcterms:format,dcterms:identifier,dcterms:language,dcterms:license,dcterms:modified,dcterms:publisher,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:title,dcterms:type,dwc:Identification,dwc:associatedTaxa,dwc:basisOfRecord,dwc:catalogNumber,dwc:collectionCode,dwc:collectionID,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:county,dwc:datasetID,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:eventDate,dwc:family,dwc:genus,dwc:geodeticDatum,dwc:georeferencedBy,dwc:habitat,dwc:identificationQualifier,dwc:identifiedBy,dwc:institutionCode,dwc:kingdom,dwc:locality,dwc:minimumElevationInMeters,dwc:month,dwc:municipality,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:order,dwc:otherCatalogNumbers,dwc:phylum,dwc:recordNumber,dwc:recordedBy,dwc:scientificName,dwc:scientificNameAuthorship,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:verbatimElevation,dwc:year,exif:PixelXDimension,exif:PixelYDimension,idigbio:OriginalFileName,idigbio:associatedRecordReference,idigbio:associatedRecordsetReference,idigbio:mediaStatus,idigbio:mediaStatusDate,idigbio:recordId,photoshop:Credit,symbiota:recordEnteredBy,xmp:CreateDate,xmp:MetadataDate,xmpRights:Owner,xmpRights:UsageTerms,xmpRights:WebStatement
329c7a85-bceb-4cdd-bb50-78d662ad49d1,,,,,,https://cdn.plantatlas.org/img/specimens/USF/216043.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.plantatlas.org/img/specimens/USF/thumbs/216043.jpg,,Thumbnail,,image/jpeg,,https://creativecommons.org/licenses/by-nc-sa/4.0/,,StillImage,,,,,,,,https://cdn.plantatlas.org/img/specimens/USF/216043.jpg,,,,,,https://creativecommons.org/licenses/by-nc-sa/4.0/,,,"Shortia galacifolia Torr. & A. Gray - USA, South Carolina (BARCODE: 216043) - USF Herbarium",http://purl.org/dc/dcmitype/StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of South Florida Herbarium (USF),,https://creativecommons.org/licenses/by-nc-sa/4.0/
b90dbd61-937f-403b-9742-33f3d8818f24,,,,,,https://bisque.cyverse.org/image_service/image/00-T3AE5JUMcb4pYmx48QH8kf?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=14305081,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-T3AE5JUMcb4pYmx48QH8kf?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:20c454ab-eba7-4d7a-8b80-a317e4780d35,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-T3AE5JUMcb4pYmx48QH8kf?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-T3AE5JUMcb4pYmx48QH8kf?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-07 07:54:16,University of Tennessee Vascular Herbarium (TENN),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
ec5e900f-5b93-4fb6-8e6a-273e363571e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,http://mediaphoto.mnhn.fr/media/1441453175108oC3YoDBbhtX7Nvbf,,cc-by,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec5e900f-5b93-4fb6-8e6a-273e363571e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,http://mediaphoto.mnhn.fr/media/1441453175131Fdscbni722yC9x2R,,cc-by,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c996de3f-44d8-49dd-a9a4-441834b8aca8,,,,,,https://bisque.cyverse.org/image_service/image/00-6Z9HUFEkXxt4UZWDYVhxQ3?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9510568,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-6Z9HUFEkXxt4UZWDYVhxQ3?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:90e4156e-f7d9-4d9a-9261-2fec976a4c0f,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-6Z9HUFEkXxt4UZWDYVhxQ3?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-6Z9HUFEkXxt4UZWDYVhxQ3?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-26 07:36:32,University of Georgia Herbarium (GA),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
14740e4c-b155-477d-91e0-5d46b210cc1d,,,,,,http://www.pnwherbaria.org/images/jpeg.php?Image=IDS0036769.jpg,,,,,,,,,2012-11-14T08:56:55-0800,,,,,,,https://i.creativecommons.org/l/by-nc-sa/3.0/us/80x15.png,,en,,,,,,,,,,,,,,Photograph,,,,Diapensiaceae,,ac:Best Quality,,,,image/jpeg,,,,StillImage,,,,,V.R.Anderson,,,72c1ff54-3333-41d1-bfcc-7af8ea08779b,,,2015-10-30T14:40:13-0800,,,"© 2019 Idaho State University, Ray J. Davis Herbarium",,,IDS0036769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sherwoodia galacifolia,,,,,,,,,,,,,,,,,,,,"Idaho State University, Ray J. Davis Herbarium",http://creativecommons.org/licenses/by-nc-sa/3.0/us/,http://creativecommons.org/licenses/by-nc-sa/3.0/us/
f8ac90bb-d492-4321-8edc-e7ac88e2fc9a,,,,,,https://bisque.cyverse.org/image_service/image/00-FxHhqA27Fd3aoxXJgegz6K/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=16996404,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-FxHhqA27Fd3aoxXJgegz6K/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:a3370d65-bafe-43b8-8e14-4c7d97360eed,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-FxHhqA27Fd3aoxXJgegz6K/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-FxHhqA27Fd3aoxXJgegz6K/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-25 13:22:26,University of North Carolina at Chapel Hill Herbarium (NCU),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
f076778c-f32a-43fe-9020-ba32ec47ce6b,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259209_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631657,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259209.jpg,,,,,,en,,,,,,,,urn:uuid:dbdb2507-b15a-4512-9761-60e0d550f173,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259209_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259209_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-05 06:01:03,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
f640ad76-a3b5-4235-9405-c75a5f058b6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,http://mediaphoto.mnhn.fr/media/144137753947386b7YVDh0kPcdHLa,,cc-by,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594feb4c-613a-4859-95e8-e8f6076955bb,,,,,,https://bisque.cyverse.org/image_service/image/00-qCZcqzaaaM8zJSKqGttnHN/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=15880994,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-qCZcqzaaaM8zJSKqGttnHN/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:17f52cd5-4d64-4499-af51-99cc9d5cea97,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-qCZcqzaaaM8zJSKqGttnHN/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-qCZcqzaaaM8zJSKqGttnHN/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-19 07:52:17,Duke University (DUKE),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
bf49908f-036b-4dff-ba49-fd7310aa8834,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259202_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631650,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259202.jpg,,,,,,en,,,,,,,,urn:uuid:aad2ed2b-9639-459e-bae4-bc3d4eea7613,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259202_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259202_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-04 06:52:13,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
38eaff7d-795a-4397-98ee-2d89c632e218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-07 00:00:00.0,,,image/jpeg,http://data.huh.harvard.edu/bbee47ae-267d-45c1-b0c8-55e10514c4a5/image,,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,http://data.huh.harvard.edu/bbee47ae-267d-45c1-b0c8-55e10514c4a5,,President and Fellows of Harvard College,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba28bab8-b35d-4da4-b4a4-28ec96dd73dd,,,,,,http://collections.nmnh.si.edu/media/index.php?irn=13286415,,,,,,,,,,,,,,,,,,,,,,,,,"Smithsonian Institution, NMNH, Botany",,,,Specimen/Object,,,,,,,,,,,,Conveyor Belt,image/jpeg,,,"US National Herbarium, Department of Botany, NMNH, Smithsonian Institution",image,,,,,,Barcode 00303733,,http://collections.nmnh.si.edu/media/index.php?irn=13286415,,,,,,,,,00303733.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6871,8921,,,,,,,,,,,,,https://www.si.edu/Termsofuse
6b811382-eea5-4044-8902-5a3f45de9615,,,,,,http://mam.ansp.org/image/SIM/Fullsize/0019/SIM0019944.jpg,http://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19931136,,,,,,,,,,,http://midatlanticherbaria.org/imglib/mam/SIM/SIM0019/SIM0019944_1528994363_web.jpg,,,,,,en,,,,,,,,urn:uuid:ba88813a-59c1-41bf-a35c-090ce1535036,,,,,,Photograph,,,,,http://midatlanticherbaria.org/imglib/mam/SIM/SIM0019/SIM0019944_1528994363_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://mam.ansp.org/image/SIM/Fullsize/0019/SIM0019944.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-14 10:24:27,Staten Island Museum (SIM),CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
a4e93f5f-f62a-468e-acc5-68045d9e8663,,,,,,https://bisque.cyverse.org/image_service/image/00-X8BAaHJpPKg9DKQsFUBGWi/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=15880996,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-X8BAaHJpPKg9DKQsFUBGWi/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:9cc062cf-e95b-4c6c-be35-b2f2fed7be35,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-X8BAaHJpPKg9DKQsFUBGWi/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-X8BAaHJpPKg9DKQsFUBGWi/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-19 07:52:17,Duke University (DUKE),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
5baaaaed-3678-4e91-8c16-e44fcbde17c0,,,,,,http://collections.nmnh.si.edu/media/index.php?irn=13275674,,,,,,,,,,,,,,,,,,,,,,,,,"Smithsonian Institution, NMNH, Botany",,,,Specimen/Object,,,,,,,,,,,,Conveyor Belt,image/jpeg,,,"US National Herbarium, Department of Botany, NMNH, Smithsonian Institution",image,,,,,,Barcode 00593930,,http://collections.nmnh.si.edu/media/index.php?irn=13275674,,,,,,,,,00593930.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6851,9043,,,,,,,,,,,,,https://www.si.edu/Termsofuse
3c28d166-4416-449c-9e7d-b3a75d0c4c4d,,,,,,https://cdn.plantatlas.org/img/specimens/USF/14648.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.plantatlas.org/img/specimens/USF/thumbs/14648.jpg,,Thumbnail,,image/jpeg,,https://creativecommons.org/licenses/by-nc-sa/4.0/,,StillImage,,,,,,,,https://cdn.plantatlas.org/img/specimens/USF/14648.jpg,,,,,,https://creativecommons.org/licenses/by-nc-sa/4.0/,,,"Shortia galacifolia Torr. & A. Gray - USA, South Carolina (BARCODE: 14648) - USF Herbarium",http://purl.org/dc/dcmitype/StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,University of South Florida Herbarium (USF),,https://creativecommons.org/licenses/by-nc-sa/4.0/
fe30369b-6db0-47cd-99c9-023e9b962cfc,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259189_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631637,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259189.jpg,,,,,,en,,,,,,,,urn:uuid:0c73d951-eab5-4ae0-982e-d46060a4abf8,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259189_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259189_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-04 07:05:14,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
68399202-3f6b-45e4-8d87-46875ce1c577,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259212_lg.jpg,http://nansh.org/portal/collections/individual/index.php?occid=16631660,,,,,,,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259212.jpg,,,,,,en,,,,,,,,urn:uuid:41aa906a-aebc-48ae-a474-ec50c1ec7963,,,,,,Photograph,,,,,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259212_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://storage.idigbio.org/vt/vplants/UVMVT259/UVMVT259212_lg.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-04 06:08:24,University of Vermont,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
a4ea11a1-6a03-4b32-adf5-16cbe375785a,,,,,,https://bisque.cyverse.org/image_service/image/00-fP2DRLduaJWVAxFU52TwCM/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=15880998,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-fP2DRLduaJWVAxFU52TwCM/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:d5029ef6-31a8-4d77-8f1f-5e5ec195f226,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-fP2DRLduaJWVAxFU52TwCM/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-fP2DRLduaJWVAxFU52TwCM/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-19 07:52:17,Duke University (DUKE),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
f4225017-9d35-4fc2-b5f3-63e6ea8311ce,,,,,,http://collections.nmnh.si.edu/media/index.php?irn=10335568,,,,,,,,,,,,,,,,,,,,,,,,,"Smithsonian Institution, NMNH, Botany",,,,Specimen/Object,,,,,,,,,,,,"Cooper, G.A.",image/jpeg,,,"US National Herbarium, Department of Botany, NMNH, Smithsonian Institution by permission from Cooper, G.A.",image,,,,,,Photograph of Shortia galacifolia.,,http://collections.nmnh.si.edu/media/index.php?irn=10335568,,,,,,,,,PIC_Cooper7016a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,1525,,,,,,,,,,,,,https://www.si.edu/Termsofuse
f4225017-9d35-4fc2-b5f3-63e6ea8311ce,,,,,,http://collections.nmnh.si.edu/media/index.php?irn=10335569,,,,,,,,,,,,,,,,,,,,,,,,,"Smithsonian Institution, NMNH, Botany",,,,Specimen/Object,,,,,,,,,,,,"Cooper, G.A.",image/jpeg,,,"US National Herbarium, Department of Botany, NMNH, Smithsonian Institution by permission from Cooper, G.A.",image,,,,,,Photograph of Shortia galacifolia.,,http://collections.nmnh.si.edu/media/index.php?irn=10335569,,,,,,,,,PIC_Cooper7016b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,1525,,,,,,,,,,,,,https://www.si.edu/Termsofuse
b7595e51-bcbf-4bf9-9a43-36c7c5f6a8cf,,,,,,http://mam.ansp.org/image/DOV/Fullsize/0017/DOV0017713.jpg,http://midatlanticherbaria.org/portal/collections/individual/index.php?occid=19881727,,,,,,,,,,,http://midatlanticherbaria.org/imglib/mam/DOV/DOV0017/DOV0017713_1527857883_web.jpg,,,,,,en,,,,,,,,urn:uuid:e001abb0-40a4-436a-a1e2-ee1add8e215f,,,,,,Photograph,,,,,http://midatlanticherbaria.org/imglib/mam/DOV/DOV0017/DOV0017713_1527857883_tn.jpg,,,,,,,,,,,,,,,,image/jpeg,http://mam.ansp.org/image/DOV/Fullsize/0017/DOV0017713.jpg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-01 08:46:43,"Delaware State University, Claude E. Phillips Herbarium (DOV)",CC BY-NC-SA (Attribution-NonCommercial-ShareAlike),http://creativecommons.org/licenses/by-nc/4.0/
55030870-6d92-41f4-9a2e-7e0b41de876f,,,,,,https://bisque.cyverse.org/image_service/image/00-YxtyrHCjYCA9F2LFKtNBPU/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9318944,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-YxtyrHCjYCA9F2LFKtNBPU/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:7332f03f-20bf-4df4-9ff7-830e017f2af1,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-YxtyrHCjYCA9F2LFKtNBPU/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-YxtyrHCjYCA9F2LFKtNBPU/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-12 09:11:06,"University of South Carolina, A. C. Moore Herbarium (USCH)",CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
7ffce35f-e8e3-410f-b173-2797d8eb812a,,,,,,https://bisque.cyverse.org/image_service/image/00-k3awnMiVH9BDw8f2U78dT5/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=21506530,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-k3awnMiVH9BDw8f2U78dT5/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:ab620a6c-f095-45d6-886b-c2aaace056aa,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-k3awnMiVH9BDw8f2U78dT5/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-k3awnMiVH9BDw8f2U78dT5/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-16 07:47:11,Highlands Biological Station Herbarium (HBSH),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
e334fece-2e45-45e1-9a22-bc5a7273653f,,,,,,https://bisque.cyverse.org/image_service/image/00-3BkxzM4Dkrr8yZRs753i3S/resize:4000/format:jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=16996421,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-3BkxzM4Dkrr8yZRs753i3S/resize:1250/format:jpeg,,,,,,en,,,,,,,,urn:uuid:686633a2-7a31-4c5f-a42c-f5f3b050a227,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-3BkxzM4Dkrr8yZRs753i3S/thumbnail:200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-3BkxzM4Dkrr8yZRs753i3S/resize:4000/format:jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-25 13:22:26,University of North Carolina at Chapel Hill Herbarium (NCU),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/
0d6ed1ed-511c-4887-ac7e-ffdaa8cb67fb,,,,,,https://bisque.cyverse.org/image_service/image/00-PC6cRS9auvd8JQHsmPNuo6?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=14305077,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-PC6cRS9auvd8JQHsmPNuo6?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:3cfdc740-a9f8-43f0-93b4-db0b55fd134c,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-PC6cRS9auvd8JQHsmPNuo6?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-PC6cRS9auvd8JQHsmPNuo6?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-07 07:54:16,University of Tennessee Vascular Herbarium (TENN),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
5030a0ca-8de6-4fa0-8225-81f215c78be3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,http://mediaphoto.mnhn.fr/media/1441453140896H5PlDQB4YjhofTu5,,cc-by,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed7c36ae-0814-4530-82a8-f497ab8defa2,,,,,,http://sweetgum.nybg.org/images3/3351/199/03946833.jpg,,,,,,,,,,,,,,,,,,eng,,,,,,,,,,,,,,,,,,,,,,,The New York Botanical Garden,,,,,StillImage,,,,,,,image/jpeg,20aabe8e-5348-483d-b942-cae2721bc408,,,,,,https://creativecommons.org/licenses/by/4.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The New York Botanical Garden,,
a6fc1cfb-3efb-4fc3-b09c-e79e0c970420,,,,,,https://bisque.cyverse.org/image_service/image/00-3mCAhTAC946S6UfETku9H?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=14305073,,,,,,,,,,,https://bisque.cyverse.org/image_service/image/00-3mCAhTAC946S6UfETku9H?resize=1250&format=jpeg,,,,,,en,,,,,,,,urn:uuid:b0a10de2-4fea-4f66-9bed-9a3b9991830f,,,,,,Photograph,,,,,"https://bisque.cyverse.org/image_service/image/00-3mCAhTAC946S6UfETku9H?thumbnail=200,200",,,,,,,,,,,,,,,,image/jpeg,https://bisque.cyverse.org/image_service/image/00-3mCAhTAC946S6UfETku9H?resize=4000&format=jpeg,,,,,,,,,,StillImage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-07 07:54:16,University of Tennessee Vascular Herbarium (TENN),CC0 1.0 (Public-domain),http://creativecommons.org/publicdomain/zero/1.0/
