"uuid","occurrenceid","catalognumber","family","genus","scientificname","country","stateprovince","geopoint.lon","geopoint.lat","data.dwc:eventDate","data.dwc:year","data.dwc:month","data.dwc:day","collector","recordset"
"9cd9b7ed-bbf7-48d2-8d01-02bb58f68082","5cedad4d-20ea-4ef7-b59b-dc8a5b0df5ab","ga059159","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1994-05-11","1994","5","11","mcknight, a","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"9d48fcd8-e58a-483b-ab1f-766eabb1787f","7f6ba8d7-74c1-4383-8019-87411c0679c2","etsu015787","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,"2011-05-25","2011","5","25","danielle reeder","21b563bc-70c2-46d5-bce8-2489db2db3d8"
"9d4f13d7-9a88-4b01-90b8-4a32aa12fba8","bc994067-573d-423e-b6d4-389af7729b83","ga059161","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"2001-06-11","2001","6","11","kruse, l","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"9d6d4b2c-6a4e-4675-9917-9c88eebb68ca","3ea2c095-76fa-48b2-b7e0-9a02f1a484e0","cm149913","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,"1954-06-17","1954","6","17","henry, l.k.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"9da10a04-afa5-4b86-8356-89a641a3cba3","9211ae11-ba8c-4cad-b68f-aab2a801531f","duke10095567","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"9db6cdca-9533-4d5b-a6e4-87eb01507fa5","10460d96-0752-489f-bbee-a734f890e274","ga084717","diapensiaceae","galax","galax urceolata","united states","georgia",-83.798234,34.848703,"1970-08-02","1970","8","2","richards, e","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"9db9560a-bfb4-4516-a6a2-9f499cf633f4","abd2f3a6-863b-4053-a3e1-e6c0de284e1f","ncu00080597","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1987-06-07","1987","6","7","hill, steven r.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"9de267e8-9281-48fe-8869-b77674af73a8","bceccad5-0d5b-476a-8857-1933f881b1a5","ncu00331884","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1942",NA,NA,"walker, egbert hamilton","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"9e96f3ee-7b71-4c71-942e-301b2b6a9178","ab45289e-4c9e-4017-bf4c-736c26e91f55","clems0042877","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1971-10-05","1971","10","5","floyd, john jr.","264c48ec-8636-451f-a7e0-74131bc6f84c"
"9e999650-6959-4525-8183-a7600dfacd1c","77724a48-e832-4161-805d-7a0bef12aae0","clems0042882","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1970-05-26","1970","5","26","barnes pamplin, william a.","264c48ec-8636-451f-a7e0-74131bc6f84c"
"9ed2c5bc-9129-417c-92b1-89ecd64f6de9","7d5fb8e2-7c14-4ffd-bc77-a9e2163e69ac","rsa0508062","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1972-06-27","1972","6","27","f. g. meyer; p. m. mazzeo","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"9f27b5bf-b4d2-49ec-aadd-59cadb3f6d89","http://n2t.net/ark:/65665/3b77184a5-20a6-409f-b171-03dbc422eaf9","us 1825158","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1939-06-25","1939","6","25","m. caughey","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"9f4db7a8-4d48-461d-a781-266994f23a78","a9eacf3b-48b3-44fb-9208-f81d08608fc4","duke10095558","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"9f7b201b-6c1e-4ecc-8019-364b8a80fe66","521bb996-f90a-4c50-b65a-46afd30609ed","vpi-v-0059457","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"9fe93e6e-6eeb-4495-9258-819230246d33","bbe4a591-1e62-4c97-a145-822e41b55865","pbru00040702","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1888","1888","0","0","e. h. burlingame","e5f57bb0-07ec-4405-90b6-dc89647a1cb5"
"a02658e0-2999-46d4-a57a-29be770d4cd6","eb5f1f2c-d94f-419e-8b4e-b771d9fe7576","31234100460102","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"2008",NA,NA,"julie b. clark; chip clark","20360fae-574a-4d63-b9f6-47b1cc07fd22"
"a0510ae5-4467-4ef7-b7ed-e6ade6626efc","urn:uuid:e93e6e50-1988-45c9-bee5-d8fa764e6473","vsc0021170","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,NA,NA,NA,NA,"a. h. curtiss","76fd34da-4892-4821-858d-98fe9e28ba8b"
"a0607cb9-cdb7-437f-b1a3-b25a15548a5f","d5d88eb3-871c-4799-9ecf-4c69eba2f824","farm-0026154","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1994",NA,NA,"stevens, charles e.","a16dc8d8-ff4a-4d62-a684-2937fb292b8d"
"a08604c4-f769-4a9f-87c3-f31d6ac4dc65","34510e35-0e61-4377-9975-a3c83c5f709d","uncc_13685","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"e34cf41b-196c-4199-85d5-4d2ca5954b09"
"a094739b-6e64-4a22-a095-c74a8adba1c1","f6b2bae5-91ce-41a3-a96f-fc7a79159795","ga059197","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1988-10-26","1988","10","26","bates, v","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"a0a29fa5-fce6-4d1d-898f-ee234346551a","ffd723c9-2207-4b19-9952-44daf1d9a1ee","bdwr-0001257","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"677f57a9-9a0d-4e69-8622-96aa1e6392c2"
"a0e80afd-8f4d-46ba-9a6a-3a8664ae33b0","http://n2t.net/ark:/65665/3b8e77c06-cd64-4527-b43a-e11b2b5aa3e7","us 1384353","diapensiaceae","galax","galax urceolata","united states","kentucky",NA,NA,"1883-08-21","1883","8","21","j. donnell smith","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"a0f5aacf-b30a-4fb6-897b-b959620cb1fd","a3bebcab-cd6b-4018-91d2-084770d86e5b","duke10095619","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,NA,NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"a10775af-8cca-4c39-98ed-1951d58a65d1","0cb6464b-fd6e-42dd-9963-4b78abbe8be6","usch0057813","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1998-08-13","1998","8","13","mejeur, randy","83ad8494-136b-485a-87d4-8ce01dd6a8de"
"a13c1b07-157e-420a-81c9-af5bacea464e","73c12e74-eec2-4b01-ac91-54d3bb92b1c0","cm149938","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1868",NA,"0","canby, w.m.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"a183f936-9637-41b7-9295-c9d4f27ba675","6f36be57-9e81-4e96-9669-c27e694a8c40","31234100396124","diapensiaceae","galax","galax urceolata","united states","kentucky",NA,NA,"1999-10-18","1999","10","18","ronald l. jones","20360fae-574a-4d63-b9f6-47b1cc07fd22"
"a1cafd13-41f7-4b8e-be23-844662c2d842","f0c68292-c2f5-4ed9-8db5-9aefb9631eb6","275421","diapensiaceae","galax","galax urceolata","united states","north carolina",-80.478263,36.34062,NA,NA,NA,NA,"michelle gaynor","781fd581-7b93-471e-a025-413e4bcd8491"
"a1d9e39b-0357-4d35-a155-00fec90698eb","http://n2t.net/ark:/65665/3158e4e0d-7d7f-41b5-a262-d76ea6375bdc","us 2668328","diapensiaceae","galax","galax urceolata","united states","kentucky",NA,NA,"1932-05-24","1932","5","24","e. l. braun","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"a1e10b06-9402-45eb-8d66-dfac4c8413c8","http://n2t.net/ark:/65665/39e2ece68-b2c8-49d3-a14b-a22e7b79d81b","us 3593140","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"2009-08-22","2009","8","22","m. t. strong, j. l. strong & c. l. kelloff","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"a1fc7b9e-c1b7-4126-b717-94bb85df0179","5e0900ba-ff6d-11e2-9beb-001c23ce290f","usch0025737","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1938-04-17","1938","4","17","pyron, joseph; mcvaugh, rogers","83ad8494-136b-485a-87d4-8ce01dd6a8de"
"a2068672-ab84-4a1b-b3e1-84f1373b737c","ee4664b0-1d62-4a4d-a73f-10f75e936833","wcuh0010435","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"a265af59-fb0c-4748-9aa2-9e99794a1435","24e3b578-9252-4789-8f64-c96a135b0d66","cm133980","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1966",NA,NA,"davis, h.a.; davis, t.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"a298e7a5-6a91-4e05-bca8-987cec5c0ecf","1742196c-6ee4-411a-b2bc-163d8fc08dcf","bdwr-0001256","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"677f57a9-9a0d-4e69-8622-96aa1e6392c2"
"a2a8237d-2443-4df9-aa4d-4b37ed886c4c","c5b86414-6317-409e-ac3d-42f15783d27c","vpi-v-0060062","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"a315d0ba-a43b-4203-847a-8bd8d43f0654","318b3ba8-7c7a-4403-bfe3-e399c5fab99d","ncu00080590","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1975",NA,NA,"boufford, david e.; wood, emily w.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"a3bd34b1-f64f-4167-bdac-3d849fb657fd","898ed66d-edde-4df2-8941-73edb05d60df","0013420","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1958",NA,NA,"kenneth redman","cb2973af-0d5a-4fbf-80ab-ec96ede33ef0"
"a3da1f6d-8dd6-4222-b627-36725c3dc7cf","3808c56d-65ef-466b-9903-f25fa8aa7e4f","ga202451","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"beab5209-9628-4d4d-851e-2bc9bb1a0105"
"a3e5a351-78d9-4b99-98f0-2c897be9affe","http://n2t.net/ark:/65665/3e9d8a05f-ac22-4d69-b511-faaa60b3d321","us 724520","diapensiaceae","galax","galax urceolata","united states","alabama",NA,NA,"1892-05-30","1892","5","30","mohr, c. t. (herbarium)","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"a41541dc-2900-475b-b116-69ec2e5fe3f4","b17e827f-ed41-4eaf-b7d7-bcc3dd5759c6","ncu00326349","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,"ashe, william willard","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"a43386f5-b0c8-499a-8d7c-7183f3b16092","252716fe-37dd-4a27-a53d-0bb41f01a92e","nlu0134088","diapensiaceae","galax","galax urceolata","united states","alabama",NA,NA,NA,NA,NA,NA,NA,"e60301d9-9b40-483f-92de-065769b9d3dd"
"a434aa83-65bc-4cb4-86d2-c2e126240d85","http://n2t.net/ark:/65665/34a5c3f7a-7cd5-4cb6-a5e2-52d822f7e11e","us 2099621","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1953-11-09","1953","11","9","h. a. allard","a6eee223-cf3b-4079-8bb2-b77dad8cae9d"
"a4415997-1cae-4f2f-953b-b961a15bc61f","927d8a62-8ad0-4030-b21c-6df367c07291","uncc_32431","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"e34cf41b-196c-4199-85d5-4d2ca5954b09"
"a452e570-fb3b-4c62-98be-d132bc9e4483","ea97d67a-afaf-4389-b025-993f57296da2","muhw017991","diapensiaceae","galax","galax urceolata","united states","west virginia",NA,NA,"1980-04-07","1980","4","7","juriah md.nor","8f689b8b-5b65-4638-9555-f2a5d237a624"
"a4cefba2-85fb-408b-9542-e43d265d3fb6","401fb2c7-3e97-4566-941f-ac00d83efe4e","ncu00331927","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1958",NA,NA,"ahles, harry e.; duke, james a.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"a4d6fca9-6155-43fd-90f5-a5f7bd775465","04650ca8-de43-4def-b675-8c1e67db4d54","015498","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"e23109b4-e143-437c-b329-3dff7cb35488"
"a4df5e15-826e-4d6a-b135-dffabdd09ab0","370ec878-041c-40f6-9b01-720a4dd748a0","brit516627","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"72d4c3c7-3413-4588-a803-e1a63e0d7c6c"
"a4e91fdd-1ece-42f5-bd69-c2db3c6478e6","477833f1-fc36-4905-87b6-c406f95b7028","31973000011954","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"2941b767-e90b-41b9-9627-6e589e0c0c85"
"a4fe4fb3-2ab4-4666-87d6-dfd75c1575df","e10a5619-af4c-449d-87e7-d09398f30255","tenn-v-0170914","diapensiaceae","galax","galax urceolata","united states","tennessee",-83.702117,35.826199,"1964-05-04","1964","5","4","r. dale thomas","d53132e6-7997-4850-8607-4fec5a3f9c3f"
"a50239aa-915e-4d5b-b95b-32f4b72d1401","a43a7cfb-7fc8-464c-abf2-4c742efd3bd4","clems0042879","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1969-09-11","1969","9","11","walker, a.","264c48ec-8636-451f-a7e0-74131bc6f84c"
"a5e66427-fc9c-49f1-a55e-17d365dc189e","74fb7d71-9dc2-4f0f-84ee-f3b5b9eb5463","275430","diapensiaceae","galax","galax urceolata","united states","north carolina",-81.273175,35.23693,NA,NA,NA,NA,"michelle gaynor","781fd581-7b93-471e-a025-413e4bcd8491"
"a5fd83e0-fb42-46f9-ae41-5280486e536f","99496265-2c5f-4f70-8083-863cd390e5c4","ncu00332701","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1966",NA,NA,"nicely, kenneth a.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"a61abc4f-04f0-42be-8d0f-06a82c1bdd7b","9f5cece3-af3b-46db-a476-55409e2a8bf6","nha-528405","diapensiaceae","galax","galax urceolata","united states","kentucky",NA,NA,"1940-09-10","1940","9","10","f. t. mcfarland","7644703a-ce24-4f7b-b800-66ddf8812f86"
"a635839c-1535-4203-8f61-edf5a04eb179","988003ee-3bba-4c09-8ca1-cada8a8e33ad","47206","diapensiaceae","galax","galax urceolata","united states","alabama",-85.83623,33.475716,"1992-05-23","1992","5","23","stanely d. jones","a6fb1ae5-990c-4c90-8570-4bcf1adb3f29"
"a637d3d3-8db5-4ac4-b578-df781c1d27b7","b7026d6e-8c6a-45d2-803c-1d5356ca1593","31234100396140","diapensiaceae","galax","galax urceolata","united states","kentucky",NA,NA,"1965-05-16","1965","5","16","elizabeth m. browne; edward t. browne jr.","20360fae-574a-4d63-b9f6-47b1cc07fd22"
"a651dda6-745e-4d51-8579-00e069a34ef4","edaddfd6-2c98-4c5b-8a42-9173d582ba9c","ncu00080594","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1973",NA,NA,"downs, robert m.; downs, mrs. james r.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"a6a42126-ec8b-4149-ba56-33d33c8bab05","fa2792e1-c62e-4b15-af43-03eba3f437a6","duke10095588","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"2004",NA,NA,"christenhusz, maarten j. m.; metzgar, jordan s.; fraker, emily j.","6258d160-a7aa-4937-bce3-3538eebd374f"
"a6aa5235-5773-4aa3-84eb-befbcdf0c35e","f83c8a0c-ea2e-4adc-803a-dae76d3a3c45","ga059186","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1977-05-16","1977","5","16","byrd, d","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"a72d8267-6d4b-4e7e-94a2-7913eff05c58","22a8e19c-2a56-43a0-b581-65bf15d6cfff","ncu00080573","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1973",NA,NA,"downs, robert m.; downs, mrs. james r.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"a74abd75-6ed0-49d3-aeb5-75395e35cbd9","da5d4824-44b1-42d8-8ac4-6545e89ab99d","nlu0134058","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"e60301d9-9b40-483f-92de-065769b9d3dd"
"a79c6156-bdc5-43f9-bfd4-b613dab46ada","f81ec128-d1f9-4caf-88bd-883c24559136","etsu015784","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,"2006-05-16","2006","5","16","leslie smith","21b563bc-70c2-46d5-bce8-2489db2db3d8"
"a7e31227-e748-4bdc-a112-96ca538dcffd","7674f113-5d36-4c52-affa-8b4c7894d1f9","015503","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"e23109b4-e143-437c-b329-3dff7cb35488"
"a8108649-b2bd-40ba-8a07-bf44f29a092e","9ce5e638-337f-4546-908b-90dac9ab8f84","ncu00080570","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1974",NA,NA,"boufford, david e.; schram, lynn a.; wickland, diane e.; wood, emily w.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"a82d05d2-f968-4dd3-96e2-f8d899f14a21","e27a5746-8c8f-4bd0-b614-ef9b264defec","lsu00181027","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,"1978-05-31","1978","5","31","s. p. lynch","4523e216-ee13-4b15-a3f7-a6fd56431604"
"a8942f96-e8c1-4878-b3fd-7bfe36c83670","85a87f26-c623-4c86-8878-1a0f7c6b347c","ga202460","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1986-04-26","1986","4","26","lynes, d","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"a89ed691-074d-4aa3-9bfd-21bb15a22e93","9b43f9cf-8170-47e1-9e16-c82f1aeffc95","duke10095554","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"a8b0d63f-3786-4c59-b076-e70d1742315a","176d49ba-8775-4a01-ba82-bbffa4f5f1db","ga272000","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"beab5209-9628-4d4d-851e-2bc9bb1a0105"
"a8de5dae-8b39-4bdb-bca4-1bb951a02f3a","16d04d60-93f6-4123-88b3-5483b0bf1e09","ucht045419","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"120d557c-c5be-474d-98f0-1ba00ae16b40"
"a8eca4ba-520f-4385-909c-12bf290a2ab9","c918c2af-3516-4021-a41f-542ee3e384f6","duke10095631","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,NA,NA,NA,NA,NA,"6258d160-a7aa-4937-bce3-3538eebd374f"
"a930b5e7-a6b4-478b-8d3b-69d2c5c7c10d","c59617f5-9017-4084-9dbb-5b7aea23c3c4","wcuh0010395","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"a939bb93-8343-45c7-bd79-fcc73a060bad","e0450360-cf1c-4d33-8671-8c066d236e10","vpi-v-0059497","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"a9a51705-6fd1-4145-af3a-367be1832b14","ecb0039a-3ed1-42ac-b890-e0ad7efe813b","vpi-v-0060074","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,NA,NA,NA,NA,"471835cc-feb6-4d05-a8d1-62ce71399326"
"a9b72896-e117-4428-875b-596fb996e2e7","3eefeb80-573e-4463-bd30-d85ab199b8a6","etsu008307","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,"1946-06-08","1946","6","8","l. k. clarke","21b563bc-70c2-46d5-bce8-2489db2db3d8"
"a9d23827-0410-48bd-af0b-1eeb8eff887d","b2d65bba-8d60-49b4-a5d4-38f594164a6a","ncu00331921","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1963",NA,NA,"totten, h. r.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"aa5f7990-35c9-41e3-a165-77e3c5e99980","c94c5ea4-732a-4d1c-968b-780dcad4b1f6","ga261665","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"2017-04-16","2017","4","16","muller, l","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"ab07021c-9a0a-4220-bae2-1af9beec31ea","7b1100c2-51ef-4573-a78c-f0bfd64d7bc7","etsu015800","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1978",NA,NA,"richard davis","21b563bc-70c2-46d5-bce8-2489db2db3d8"
"ab4d86c3-b5ff-4b06-9342-c937e57b928c","0c6caa31-2344-439d-8c45-f7706075bb57","ga059154","diapensiaceae","galax","galax urceolata","united states","georgia",NA,NA,"1946-07-27","1946","7","27","mcdowell","beab5209-9628-4d4d-851e-2bc9bb1a0105"
"ab501286-6100-4f68-8919-baa6df5f32b8","b9ce9a0c-a020-46ae-92a1-8586d6871687","nha-528401","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,"1954-08-31","1954","8","31","a. r. hodgdon","7644703a-ce24-4f7b-b800-66ddf8812f86"
"ab5cba70-fd28-4a93-8648-9985217aa8e2","bd7cf919-9373-4071-8212-657466697c77","rsa0508049","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,"1934-06-11","1934","6","11","p. o. schallert","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"abfba296-48cb-4dd9-80da-adb2f36257cf","374a950b-0e5b-4765-91af-2666681a1150","ncu00332723","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1966",NA,NA,"hall, gustav w.","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"ac3a6a38-7d8f-4c76-ab50-e4d640f2e3f9","c9cf8bba-9c05-431b-bd77-71d6f8b3a175","ncu00331929","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,"1940",NA,NA,"burton caldwell, mary gwendolyn","4e3043a6-d48a-4a35-b5fb-f67d50cbc158"
"ac3ea0ce-d2fb-4df8-9c5a-1b83d19585ad","071bf41c-dd26-43bd-b36d-740066b51b6a","wcuh0010427","diapensiaceae","galax","galax urceolata","united states","north carolina",NA,NA,NA,NA,NA,NA,NA,"570dcca6-a84f-43aa-8053-1a2ac60d9ead"
"ac4b6e47-8abf-48bc-a41d-e9c6a8358403","48eea233-a79c-4736-b83c-b9add2cf66d6","31234100396231","diapensiaceae","galax","galax urceolata","united states","kentucky",NA,NA,"2005-05-01","2005","5","1","amy v. mcintosh","20360fae-574a-4d63-b9f6-47b1cc07fd22"
"ac600ea1-4bff-403a-a9bf-704f8316a186","b009e51b-0201-4964-b8a6-5dcadb185da3","rsa0508061","diapensiaceae","galax","galax urceolata","united states","tennessee",NA,NA,"1895-07","1895","7","0","a. ruth","a4e6033a-d1eb-46d3-869d-7c0328f09aa7"
"ac994e76-d422-4719-988c-028aa90afd76","cd81114c-5dd9-4851-a6fa-c74418eb87bb","cm149923","diapensiaceae","galax","galax urceolata","united states","kentucky",-84.332715,36.840915,"1961-08-24","1961","8","24","henry, l.k.","db6c3db9-1e6d-4def-af29-33aa0339bfa9"
"aca6e208-d857-4662-a325-b62ffb1defaa","14fe5899-4686-41e5-a239-4dcddda380d4","clems0042875","diapensiaceae","galax","galax urceolata","united states","south carolina",NA,NA,"1969-09-11","1969","9","11","barnes pamplin, william a.","264c48ec-8636-451f-a7e0-74131bc6f84c"
"aca8b2dd-d704-4a1f-b7fb-ebd86b14f880","0a913893-3a2a-40fd-bee3-5982f608a571","muhw018000","diapensiaceae","galax","galax urceolata","united states","virginia",NA,NA,NA,"1940",NA,NA,"a. b. massey","8f689b8b-5b65-4638-9555-f2a5d237a624"
