x,y,species min
995.0,995.0,0.39796317
996.0,996.0,0.029226627
997.0,997.0,0.0068998705
998.0,998.0,0.03924213
999.0,999.0,0.34826303
1000.0,1000.0,0.022060608
1001.0,1001.0,0.014878928
1002.0,1002.0,0.0501029
1003.0,1003.0,0.0158223
1004.0,1004.0,0.7159993
1005.0,1005.0,0.10615844
1006.0,1006.0,0.017026735
1007.0,1007.0,0.122606575
1008.0,1008.0,0.20081422
1009.0,1009.0,0.031448323
1010.0,1010.0,0.063233756
1011.0,1011.0,0.12269109
1012.0,1012.0,0.0056720786
1013.0,1013.0,0.23738228
1014.0,1014.0,0.036134962
1015.0,1015.0,0.018716525
1016.0,1016.0,0.004278201
1017.0,1017.0,0.29482767
1018.0,1018.0,0.6966719
1019.0,1019.0,0.028558796
1020.0,1020.0,0.13309623
1021.0,1021.0,0.3505583
1022.0,1022.0,0.004523945
1023.0,1023.0,0.01693162
1024.0,1024.0,0.2529928
1025.0,1025.0,0.065797165
1026.0,1026.0,0.008732912
1027.0,1027.0,0.01234838
1028.0,1028.0,0.010412629
1029.0,1029.0,0.079917654
1030.0,1030.0,0.21149383
1031.0,1031.0,0.111731455
1032.0,1032.0,0.29250342
1033.0,1033.0,0.11228102
1034.0,1034.0,0.022130797
1035.0,1035.0,0.21981263
1036.0,1036.0,0.029491788
1037.0,1037.0,0.012632987
1038.0,1038.0,0.27827892
1039.0,1039.0,0.26661807
1040.0,1040.0,0.020354815
1041.0,1041.0,0.3093978
1042.0,1042.0,0.028428115
1043.0,1043.0,0.02417048
1044.0,1044.0,0.013748983
1045.0,1045.0,0.06045808
1046.0,1046.0,0.19160467
1047.0,1047.0,0.1010589
1048.0,1048.0,0.105198056
1049.0,1049.0,0.024654068
1050.0,1050.0,0.036225647
1051.0,1051.0,0.21629703
1052.0,1052.0,0.061474435
1053.0,1053.0,0.029710703
1054.0,1054.0,0.290763
1055.0,1055.0,0.0044493913
1056.0,1056.0,0.072252445
1057.0,1057.0,0.21067569
1058.0,1058.0,0.02630003
1059.0,1059.0,0.018938271
1060.0,1060.0,0.056385353
1061.0,1061.0,0.014807715
1062.0,1062.0,0.038223162
1063.0,1063.0,0.0068144314
1064.0,1064.0,0.005087699
1065.0,1065.0,0.010487085
1066.0,1066.0,0.042907745
1067.0,1067.0,0.05507444
1068.0,1068.0,0.030662468
1069.0,1069.0,0.0051257736
1070.0,1070.0,0.03438811
1071.0,1071.0,0.48723236
1072.0,1072.0,0.5716714
1073.0,1073.0,0.0682512
1074.0,1074.0,0.06069332
1075.0,1075.0,0.014723181
1076.0,1076.0,0.052979518
1077.0,1077.0,0.011301669
1078.0,1078.0,0.11236874
1079.0,1079.0,0.03655017
1080.0,1080.0,0.011768058
1081.0,1081.0,0.016331667
1082.0,1082.0,0.12637016
1083.0,1083.0,0.06533792
1084.0,1084.0,0.40294698
1085.0,1085.0,0.2596608
1086.0,1086.0,0.34317154
1087.0,1087.0,0.04545806
1088.0,1088.0,0.015495863
1089.0,1089.0,0.023667358
1090.0,1090.0,0.045762304
1091.0,1091.0,0.37558487
1092.0,1092.0,0.112499334
1093.0,1093.0,0.055234358
1094.0,1094.0,0.09533461
1095.0,1095.0,0.16324872
1096.0,1096.0,0.063967176
1097.0,1097.0,0.17366055
1098.0,1098.0,0.023302667
1099.0,1099.0,0.011360276
1100.0,1100.0,0.1513196
1101.0,1101.0,0.056397926
1102.0,1102.0,0.069054954
1103.0,1103.0,0.0016532299
1104.0,1104.0,0.01332976
1105.0,1105.0,0.23563337
1106.0,1106.0,0.15938374
1107.0,1107.0,0.02367344
1108.0,1108.0,0.24053842
1109.0,1109.0,0.021330576
1110.0,1110.0,0.026750138
1111.0,1111.0,0.10678247
1112.0,1112.0,0.007351888
1113.0,1113.0,0.04693217
1114.0,1114.0,0.03004348
1115.0,1115.0,0.08738886
1116.0,1116.0,0.47683185
1117.0,1117.0,0.107383505
1118.0,1118.0,0.061198164
1119.0,1119.0,0.010983841
1120.0,1120.0,0.03833346
1121.0,1121.0,0.0057982793
1122.0,1122.0,0.051043004
1123.0,1123.0,0.2311281
1124.0,1124.0,0.21910088
1125.0,1125.0,0.015072034
1126.0,1126.0,0.08714754
1127.0,1127.0,0.36794057
1128.0,1128.0,0.2819646
1129.0,1129.0,0.37060037
1130.0,1130.0,0.013031086
1131.0,1131.0,0.01794882
1132.0,1132.0,0.5308881
1133.0,1133.0,0.028969849
1134.0,1134.0,0.36906117
1135.0,1135.0,0.0073229824
1136.0,1136.0,0.0047606183
1137.0,1137.0,0.32339415
1138.0,1138.0,0.10826264
1139.0,1139.0,0.3819631
1140.0,1140.0,0.23694916
1141.0,1141.0,0.009072869
1142.0,1142.0,0.12703776
1143.0,1143.0,0.0535367
1144.0,1144.0,0.057705805
1145.0,1145.0,0.020885596
1146.0,1146.0,0.04099836
1147.0,1147.0,0.06730621
1148.0,1148.0,0.32892856
1149.0,1149.0,0.04344337
1150.0,1150.0,0.078671224
1151.0,1151.0,0.04646586
1152.0,1152.0,0.11923175
1153.0,1153.0,0.031483985
1154.0,1154.0,0.338832
1155.0,1155.0,0.037874833
1156.0,1156.0,0.017889196
1157.0,1157.0,0.028673906
1158.0,1158.0,0.6334223
1159.0,1159.0,0.009556745
1160.0,1160.0,0.07930035
1161.0,1161.0,0.4910173
1162.0,1162.0,0.030672224
1163.0,1163.0,0.03888125
1164.0,1164.0,0.02687938
1165.0,1165.0,0.27124354
1166.0,1166.0,0.004882879
1167.0,1167.0,0.5531798
1168.0,1168.0,0.015699683
1169.0,1169.0,0.03275893
1170.0,1170.0,0.46147743
1171.0,1171.0,0.030316638
1172.0,1172.0,0.01666225
1173.0,1173.0,0.008549002
1174.0,1174.0,0.032694414
1175.0,1175.0,0.018018957
1176.0,1176.0,0.029541785
1177.0,1177.0,0.04524673
1178.0,1178.0,0.7108323
1179.0,1179.0,0.010905299
1180.0,1180.0,0.22854891
1181.0,1181.0,0.02582439
1182.0,1182.0,0.020177685
1183.0,1183.0,0.04237285
1184.0,1184.0,0.03121921
1185.0,1185.0,0.035131875
1186.0,1186.0,0.025803009
1187.0,1187.0,0.2951066
1188.0,1188.0,0.015871176
1189.0,1189.0,0.4665099
1190.0,1190.0,0.14528324
1191.0,1191.0,0.048319962
1192.0,1192.0,0.036830194
1193.0,1193.0,0.019088436
1194.0,1194.0,0.012326183
1195.0,1195.0,0.21088947
1196.0,1196.0,0.095585376
1197.0,1197.0,0.05769024
1198.0,1198.0,0.05302356
1199.0,1199.0,0.009816819
1200.0,1200.0,0.03431142
1201.0,1201.0,0.03826988
1202.0,1202.0,0.027689556
1203.0,1203.0,0.022363784
1204.0,1204.0,0.019754902
1205.0,1205.0,0.033576187
1206.0,1206.0,0.0032995776
1207.0,1207.0,0.09346747
1208.0,1208.0,0.1058951
1209.0,1209.0,0.018415768
1210.0,1210.0,0.1242137
1211.0,1211.0,0.0844226
1212.0,1212.0,0.00698613
1213.0,1213.0,0.6702021
1214.0,1214.0,0.029697767
1215.0,1215.0,0.47442973
1216.0,1216.0,0.032965876
1217.0,1217.0,0.066343576
1218.0,1218.0,0.24989341
1219.0,1219.0,0.051774822
1220.0,1220.0,0.624152
1221.0,1221.0,0.11757206
1222.0,1222.0,0.14636827
1223.0,1223.0,0.23121977
1224.0,1224.0,0.006899832
1225.0,1225.0,0.033387408
1226.0,1226.0,0.39115497
1227.0,1227.0,0.054892365
1228.0,1228.0,0.058492333
1229.0,1229.0,0.003314564
1230.0,1230.0,0.34099898
1231.0,1231.0,0.022508046
1232.0,1232.0,0.10820127
1233.0,1233.0,0.20152557
1234.0,1234.0,0.013826898
1235.0,1235.0,0.0072431294
1236.0,1236.0,0.31233737
1237.0,1237.0,0.55293053
1238.0,1238.0,0.11965103
1239.0,1239.0,0.2497582
1240.0,1240.0,0.007826336
1241.0,1241.0,0.0059423335
1242.0,1242.0,0.09539009
1243.0,1243.0,0.6129078
1244.0,1244.0,0.11402619
1245.0,1245.0,0.018397179
1246.0,1246.0,0.27958813
1247.0,1247.0,0.25125703
1248.0,1248.0,0.44930965
1249.0,1249.0,0.6156663
1250.0,1250.0,0.017340224
1251.0,1251.0,0.3040555
1252.0,1252.0,0.10523379
1253.0,1253.0,0.030702572
1254.0,1254.0,0.01421982
1255.0,1255.0,0.030610833
1256.0,1256.0,0.121828295
1257.0,1257.0,0.0027607125
1258.0,1258.0,0.049259648
1259.0,1259.0,0.08456455
1260.0,1260.0,0.05092854
1261.0,1261.0,0.38715225
1262.0,1262.0,0.065248534
1263.0,1263.0,0.08289518
1264.0,1264.0,0.34186497
1265.0,1265.0,0.07004739
1266.0,1266.0,0.016609775
1267.0,1267.0,0.3839118
1268.0,1268.0,0.012823443
1269.0,1269.0,0.011420875
1270.0,1270.0,0.13896659
1271.0,1271.0,0.026359031
1272.0,1272.0,0.006039104
1273.0,1273.0,0.114836544
1274.0,1274.0,0.06575324
1275.0,1275.0,0.03900565
1276.0,1276.0,0.120337784
1277.0,1277.0,0.013496262
1278.0,1278.0,0.01600222
1279.0,1279.0,0.0637255
1280.0,1280.0,0.0068995673
1281.0,1281.0,0.007091069
1282.0,1282.0,0.058884118
1283.0,1283.0,0.23637861
1284.0,1284.0,0.028219262
1285.0,1285.0,0.010679614
1286.0,1286.0,0.08139847
1287.0,1287.0,0.088157296
1288.0,1288.0,0.0043064654
1289.0,1289.0,0.002284791
1290.0,1290.0,0.027789202
1291.0,1291.0,0.22880752
1292.0,1292.0,0.20590794
1293.0,1293.0,0.03246801
1294.0,1294.0,0.044629443
1295.0,1295.0,0.11527481
1296.0,1296.0,0.014542257
1297.0,1297.0,0.011522376
1298.0,1298.0,0.053012587
1299.0,1299.0,0.019028073
1300.0,1300.0,0.012626365
1301.0,1301.0,0.64673346
1302.0,1302.0,0.03074908
1303.0,1303.0,0.1828056
1304.0,1304.0,0.004271648
1305.0,1305.0,0.20433082
1306.0,1306.0,0.0059578023
1307.0,1307.0,0.058556393
1308.0,1308.0,0.6008987
1309.0,1309.0,0.15818997
1310.0,1310.0,0.37463897
1311.0,1311.0,0.019294597
1312.0,1312.0,0.3890949
1313.0,1313.0,0.03052008
1314.0,1314.0,0.014272716
1315.0,1315.0,0.030243102
1316.0,1316.0,0.059818137
1317.0,1317.0,0.012296853
1318.0,1318.0,0.034029156
1319.0,1319.0,0.017812723
1320.0,1320.0,0.06118299
1321.0,1321.0,0.14199808
1322.0,1322.0,0.012463982
1323.0,1323.0,0.007429274
1324.0,1324.0,0.06965837
1325.0,1325.0,0.003869782
1326.0,1326.0,0.021523286
1327.0,1327.0,0.48935655
1328.0,1328.0,0.19170995
1329.0,1329.0,0.08074657
1330.0,1330.0,0.17623122
1331.0,1331.0,0.053675637
1332.0,1332.0,0.026880305
1333.0,1333.0,0.6018258
1334.0,1334.0,0.035215035
1335.0,1335.0,0.025791699
1336.0,1336.0,0.037316423
1337.0,1337.0,0.040254593
1338.0,1338.0,0.34335384
1339.0,1339.0,0.080771185
1340.0,1340.0,0.040185057
1341.0,1341.0,0.36743835
1342.0,1342.0,0.24845661
1343.0,1343.0,0.61703694
1344.0,1344.0,0.062875435
1345.0,1345.0,0.095986426
1346.0,1346.0,0.1899402
1347.0,1347.0,0.010944425
1348.0,1348.0,0.26184076
1349.0,1349.0,0.08957925
1350.0,1350.0,0.02582614
1351.0,1351.0,0.14032824
1352.0,1352.0,0.008579348
1353.0,1353.0,0.300566
1354.0,1354.0,0.010153038
1355.0,1355.0,0.5386451
1356.0,1356.0,0.12132653
1357.0,1357.0,0.029754728
1358.0,1358.0,0.010916698
1359.0,1359.0,0.036908425
1360.0,1360.0,0.04703853
1361.0,1361.0,0.052839864
1362.0,1362.0,0.07433028
1363.0,1363.0,0.48096922
1364.0,1364.0,0.2171863
1365.0,1365.0,0.59184074
1366.0,1366.0,0.041222483
1367.0,1367.0,0.20607384
1368.0,1368.0,0.00943016
1369.0,1369.0,0.025319906
1370.0,1370.0,0.040338673
1371.0,1371.0,0.021528836
1372.0,1372.0,0.008188114
1373.0,1373.0,0.37504786
1374.0,1374.0,0.25620967
1375.0,1375.0,0.5880951
1376.0,1376.0,0.049320143
1377.0,1377.0,0.034009162
1378.0,1378.0,0.0029956326
1379.0,1379.0,0.52684236
1380.0,1380.0,0.02260494
1381.0,1381.0,0.0083992025
1382.0,1382.0,0.04635746
1383.0,1383.0,0.0030923598
1384.0,1384.0,0.24038397
1385.0,1385.0,0.39211744
1386.0,1386.0,0.35391098
1387.0,1387.0,0.05195131
1388.0,1388.0,0.1644921
1389.0,1389.0,0.012426878
1390.0,1390.0,0.026596189
1391.0,1391.0,0.01277748
1392.0,1392.0,0.05423736
1393.0,1393.0,0.02798908
1394.0,1394.0,0.010373555
1395.0,1395.0,0.02555458
1396.0,1396.0,0.05407147
1397.0,1397.0,0.015863225
1398.0,1398.0,0.00653143
1399.0,1399.0,0.033999436
1400.0,1400.0,0.26649976
1401.0,1401.0,0.003345844
1402.0,1402.0,0.13977997
1403.0,1403.0,0.018474948
1404.0,1404.0,0.06498763
1405.0,1405.0,0.041520294
1406.0,1406.0,0.18672778
1407.0,1407.0,0.059469234
1408.0,1408.0,0.18931508
1409.0,1409.0,0.027767211
1410.0,1410.0,0.05976513
1411.0,1411.0,0.02323667
1412.0,1412.0,0.04365746
1413.0,1413.0,0.05330263
1414.0,1414.0,0.35897097
1415.0,1415.0,0.04700162
1416.0,1416.0,0.0058764503
1417.0,1417.0,0.04366096
1418.0,1418.0,0.047731325
1419.0,1419.0,0.020879755
1420.0,1420.0,0.05764353
1421.0,1421.0,0.06401182
1422.0,1422.0,0.008658996
1423.0,1423.0,0.014718174
1424.0,1424.0,0.0118295755
1425.0,1425.0,0.035944786
1426.0,1426.0,0.011555072
1427.0,1427.0,0.15621151
1428.0,1428.0,0.0073276525
1429.0,1429.0,0.23134336
1430.0,1430.0,0.08027946
1431.0,1431.0,0.0030304936
1432.0,1432.0,0.019320393
1433.0,1433.0,0.6499559
1434.0,1434.0,0.03386069
1435.0,1435.0,0.20058739
1436.0,1436.0,0.3133996
1437.0,1437.0,0.30745232
1438.0,1438.0,0.034186725
1439.0,1439.0,0.05918056
1440.0,1440.0,0.029371023
1441.0,1441.0,0.33972654
1442.0,1442.0,0.013333319
1443.0,1443.0,0.01083621
1444.0,1444.0,0.3183872
1445.0,1445.0,0.07862241
1446.0,1446.0,0.6213103
1447.0,1447.0,0.02539029
1448.0,1448.0,0.58193076
1449.0,1449.0,0.019145792
1450.0,1450.0,0.021330597
1451.0,1451.0,0.0568791
1452.0,1452.0,0.012376378
1453.0,1453.0,0.02219396
1454.0,1454.0,0.07387523
1455.0,1455.0,0.02907019
1456.0,1456.0,0.40606058
1457.0,1457.0,0.0072791073
1458.0,1458.0,0.4435107
1459.0,1459.0,0.19411194
1460.0,1460.0,0.04976323
1461.0,1461.0,0.2608852
1462.0,1462.0,0.046032436
1463.0,1463.0,0.06907047
1464.0,1464.0,0.063319
1465.0,1465.0,0.65515745
1466.0,1466.0,0.03316279
1467.0,1467.0,0.67028
1468.0,1468.0,0.018165912
1469.0,1469.0,0.22932431
1470.0,1470.0,0.050621815
1471.0,1471.0,0.058548886
1472.0,1472.0,0.057944164
1473.0,1473.0,0.0045070876
1474.0,1474.0,0.06300646
1475.0,1475.0,0.06538366
1476.0,1476.0,0.012606995
1477.0,1477.0,0.4700713
1478.0,1478.0,0.116654076
1479.0,1479.0,0.04175306
1480.0,1480.0,0.042535376
1481.0,1481.0,0.07514417
1482.0,1482.0,0.023938
1483.0,1483.0,0.65355545
1484.0,1484.0,0.01896616
1485.0,1485.0,0.020500192
1486.0,1486.0,0.0207075
1487.0,1487.0,0.036121473
1488.0,1488.0,0.007066728
1489.0,1489.0,0.02407427
1490.0,1490.0,0.1692594
1491.0,1491.0,0.03820493
1492.0,1492.0,0.005313732
1493.0,1493.0,0.052477676
1494.0,1494.0,0.3429563
1495.0,1495.0,0.16769288
1496.0,1496.0,0.160985
1497.0,1497.0,0.2640895
1498.0,1498.0,0.072200075
1499.0,1499.0,0.1203268
1500.0,1500.0,0.018572733
1501.0,1501.0,0.19230746
1502.0,1502.0,0.73279834
1503.0,1503.0,0.032806702
1504.0,1504.0,0.019469405
1505.0,1505.0,8.1973866E-4
1506.0,1506.0,0.1418385
1507.0,1507.0,0.005215696
1508.0,1508.0,0.65568113
1509.0,1509.0,0.16304232
1510.0,1510.0,0.094634
1511.0,1511.0,0.034432996
1512.0,1512.0,0.40347677
1513.0,1513.0,0.17019902
1514.0,1514.0,0.11606957
1515.0,1515.0,0.24458256
1516.0,1516.0,0.049485
1517.0,1517.0,0.010392684
1518.0,1518.0,0.0013561641
1519.0,1519.0,0.092645384
1520.0,1520.0,0.0039821086
1521.0,1521.0,0.03410319
1522.0,1522.0,0.054172166
1523.0,1523.0,0.018834718
1524.0,1524.0,0.035139333
1525.0,1525.0,0.034494106
1526.0,1526.0,0.5312936
1527.0,1527.0,0.0015818314
1528.0,1528.0,0.13807218
1529.0,1529.0,0.032185964
1530.0,1530.0,0.083170064
1531.0,1531.0,0.1366143
1532.0,1532.0,0.055093437
1533.0,1533.0,0.1166751
1534.0,1534.0,0.3988001
1535.0,1535.0,0.18204409
1536.0,1536.0,0.5004118
1537.0,1537.0,0.31326196
1538.0,1538.0,0.03561487
1539.0,1539.0,0.40040576
1540.0,1540.0,0.057524104
1541.0,1541.0,0.0745758
1542.0,1542.0,0.022412501
1543.0,1543.0,0.35277238
1544.0,1544.0,0.029440373
1545.0,1545.0,0.27638817
1546.0,1546.0,0.041898776
1547.0,1547.0,0.027340006
1548.0,1548.0,0.044933345
1549.0,1549.0,0.10002576
1550.0,1550.0,0.08465318
1551.0,1551.0,0.20242009
1552.0,1552.0,0.07200892
1553.0,1553.0,0.021854058
1554.0,1554.0,0.029223861
1555.0,1555.0,0.012762605
1556.0,1556.0,0.02684993
1557.0,1557.0,0.044349395
1558.0,1558.0,0.011649753
1559.0,1559.0,0.013340796
1560.0,1560.0,0.09801835
1561.0,1561.0,0.06746924
1562.0,1562.0,0.1805646
1563.0,1563.0,0.15109797
1564.0,1564.0,0.011315289
1565.0,1565.0,0.11788794
1566.0,1566.0,0.015569682
1567.0,1567.0,0.034388524
1568.0,1568.0,0.016249862
1569.0,1569.0,0.11284394
1570.0,1570.0,0.007722316
1571.0,1571.0,0.032991964
1572.0,1572.0,0.02180627
1573.0,1573.0,0.049238134
1574.0,1574.0,0.010112238
1575.0,1575.0,0.025727088
1576.0,1576.0,0.08425431
1577.0,1577.0,0.29739884
1578.0,1578.0,0.024181925
1579.0,1579.0,0.048713148
1580.0,1580.0,0.3748688
1581.0,1581.0,0.018718822
1582.0,1582.0,0.022167657
1583.0,1583.0,0.12284287
1584.0,1584.0,0.11365947
1585.0,1585.0,0.01897061
1586.0,1586.0,0.025213823
1587.0,1587.0,0.3859058
1588.0,1588.0,0.10282843
1589.0,1589.0,0.45008752
1590.0,1590.0,0.033864122
1591.0,1591.0,0.1453182
1592.0,1592.0,0.0769709
1593.0,1593.0,0.009035346
1594.0,1594.0,0.09512367
1595.0,1595.0,0.021297451
1596.0,1596.0,0.43959048
1597.0,1597.0,0.22483984
1598.0,1598.0,0.041530084
1599.0,1599.0,0.06088029
1600.0,1600.0,0.02756489
1601.0,1601.0,0.019490028
1602.0,1602.0,0.011642095
1603.0,1603.0,0.18725553
1604.0,1604.0,0.61774063
1605.0,1605.0,0.0052106665
1606.0,1606.0,0.018737832
1607.0,1607.0,0.49021816
1608.0,1608.0,0.016228491
1609.0,1609.0,0.004203424
1610.0,1610.0,0.103810266
1611.0,1611.0,0.26100957
1612.0,1612.0,0.012167693
1613.0,1613.0,0.044573173
1614.0,1614.0,0.12647906
1615.0,1615.0,0.43472937
1616.0,1616.0,0.06691573
1617.0,1617.0,0.5413143
1618.0,1618.0,0.14438233
1619.0,1619.0,0.017965429
1620.0,1620.0,0.03649582
1621.0,1621.0,0.23188189
1622.0,1622.0,0.03839022
1623.0,1623.0,0.008242356
1624.0,1624.0,0.01636354
1625.0,1625.0,0.059221957
1626.0,1626.0,0.029843861
1627.0,1627.0,0.12898187
1628.0,1628.0,0.03517701
1629.0,1629.0,0.30775753
1630.0,1630.0,0.658628
1631.0,1631.0,0.11346586
1632.0,1632.0,0.09280132
1633.0,1633.0,0.029249044
1634.0,1634.0,0.0059662643
1635.0,1635.0,0.65487295
1636.0,1636.0,0.11944363
1637.0,1637.0,0.032218363
1638.0,1638.0,0.011171063
1639.0,1639.0,0.12621567
1640.0,1640.0,0.44427583
1641.0,1641.0,0.037967805
1642.0,1642.0,0.28566688
1643.0,1643.0,0.09216728
1644.0,1644.0,0.060956534
1645.0,1645.0,0.0678743
1646.0,1646.0,0.07377209
1647.0,1647.0,0.036547378
1648.0,1648.0,0.00671752
1649.0,1649.0,0.046107784
1650.0,1650.0,0.011564297
1651.0,1651.0,0.5983673
1652.0,1652.0,0.025523517
1653.0,1653.0,0.18592735
1654.0,1654.0,0.03079687
1655.0,1655.0,0.029355437
1656.0,1656.0,0.58609056
1657.0,1657.0,0.2533667
1658.0,1658.0,0.035980653
1659.0,1659.0,0.021649187
1660.0,1660.0,0.18052669
1661.0,1661.0,0.19311072
1662.0,1662.0,0.01232389
1663.0,1663.0,0.004972946
1664.0,1664.0,0.12345148
1665.0,1665.0,0.15593447
1666.0,1666.0,0.00273725
1667.0,1667.0,0.011712017
1668.0,1668.0,0.11491837
1669.0,1669.0,0.10709104
1670.0,1670.0,0.6963156
1671.0,1671.0,0.07918826
1672.0,1672.0,0.014754022
1673.0,1673.0,0.032273542
1674.0,1674.0,0.42713088
1675.0,1675.0,0.0011326582
1676.0,1676.0,0.14361781
1677.0,1677.0,0.05932973
1678.0,1678.0,0.009499832
1679.0,1679.0,0.028224723
1680.0,1680.0,0.14949778
1681.0,1681.0,0.4014905
1682.0,1682.0,0.024042884
1683.0,1683.0,0.050148115
1684.0,1684.0,0.063879505
1685.0,1685.0,0.011850191
1686.0,1686.0,0.031392843
1687.0,1687.0,0.06885565
1688.0,1688.0,0.1205075
1689.0,1689.0,0.08488924
1690.0,1690.0,0.02006906
1691.0,1691.0,0.013280071
1692.0,1692.0,0.04220806
1693.0,1693.0,0.099302046
1694.0,1694.0,0.13497554
1695.0,1695.0,0.32777223
1696.0,1696.0,0.03200086
1697.0,1697.0,0.07862747
1698.0,1698.0,0.046805114
1699.0,1699.0,0.030156467
1700.0,1700.0,0.009983673
1701.0,1701.0,0.022345103
1702.0,1702.0,0.10575453
1703.0,1703.0,0.005195846
1704.0,1704.0,0.12744243
1705.0,1705.0,0.016087499
1706.0,1706.0,0.20851235
1707.0,1707.0,0.3799451
1708.0,1708.0,0.51985776
1709.0,1709.0,0.05419278
1710.0,1710.0,0.018171323
1711.0,1711.0,0.3985688
1712.0,1712.0,0.2212741
1713.0,1713.0,0.086003914
1714.0,1714.0,0.010906373
1715.0,1715.0,0.022925686
1716.0,1716.0,0.062476657
1717.0,1717.0,0.016878191
1718.0,1718.0,0.15102516
1719.0,1719.0,0.12723291
1720.0,1720.0,0.010535382
1721.0,1721.0,0.27440116
1722.0,1722.0,0.0042811604
1723.0,1723.0,0.024697736
1724.0,1724.0,0.11805833
1725.0,1725.0,0.15163648
1726.0,1726.0,0.27442792
1727.0,1727.0,0.061506435
1728.0,1728.0,0.02921018
1729.0,1729.0,0.02039805
1730.0,1730.0,0.051043894
1731.0,1731.0,0.012313742
1732.0,1732.0,0.061843585
1733.0,1733.0,0.05258736
1734.0,1734.0,0.027958602
1735.0,1735.0,0.11349098
1736.0,1736.0,0.04385394
1737.0,1737.0,0.08291238
1738.0,1738.0,0.14995049
1739.0,1739.0,0.049379133
1740.0,1740.0,0.05906535
1741.0,1741.0,0.6377862
1742.0,1742.0,0.0130458865
1743.0,1743.0,0.67200476
1744.0,1744.0,0.04385516
1745.0,1745.0,0.106855996
1746.0,1746.0,0.26964566
1747.0,1747.0,0.68497604
1748.0,1748.0,0.01545644
1749.0,1749.0,0.009653327
1750.0,1750.0,0.057554673
1751.0,1751.0,0.029068794
1752.0,1752.0,0.3651569
1753.0,1753.0,0.012712267
1754.0,1754.0,0.035790972
1755.0,1755.0,0.038786303
1756.0,1756.0,0.023999464
1757.0,1757.0,0.33795446
1758.0,1758.0,0.26094905
1759.0,1759.0,0.023028076
1760.0,1760.0,0.06578119
1761.0,1761.0,0.3512697
1762.0,1762.0,0.07866644
1763.0,1763.0,0.0046578757
1764.0,1764.0,0.004108938
1765.0,1765.0,0.24914058
1766.0,1766.0,0.12623878
1767.0,1767.0,0.033611074
1768.0,1768.0,0.03610688
1769.0,1769.0,0.35604775
1770.0,1770.0,0.3027788
1771.0,1771.0,0.07305326
1772.0,1772.0,0.032085985
1773.0,1773.0,0.031413328
1774.0,1774.0,0.033004127
1775.0,1775.0,0.0049878242
1776.0,1776.0,0.10104243
1777.0,1777.0,0.12082358
1778.0,1778.0,0.5373943
1779.0,1779.0,0.09016349
1780.0,1780.0,0.008560368
1781.0,1781.0,0.13020635
1782.0,1782.0,0.31743938
1783.0,1783.0,0.23034663
1784.0,1784.0,0.29675737
1785.0,1785.0,0.015702888
1786.0,1786.0,0.47377917
1787.0,1787.0,0.008810704
1788.0,1788.0,0.06727663
1789.0,1789.0,0.015274409
1790.0,1790.0,0.016668234
1791.0,1791.0,0.027175676
1792.0,1792.0,0.0112034865
1793.0,1793.0,0.26915327
1794.0,1794.0,0.039810404
1795.0,1795.0,0.033804085
1796.0,1796.0,0.1037883
1797.0,1797.0,0.028094945
1798.0,1798.0,0.6207967
1799.0,1799.0,0.028172914
1800.0,1800.0,0.26030502
1801.0,1801.0,0.025565041
1802.0,1802.0,0.05714341
1803.0,1803.0,0.6412883
1804.0,1804.0,0.045118783
1805.0,1805.0,0.047925696
1806.0,1806.0,0.02797676
1807.0,1807.0,0.23193324
1808.0,1808.0,0.48360947
1809.0,1809.0,0.020427853
1810.0,1810.0,0.021507539
1811.0,1811.0,0.007675234
1812.0,1812.0,0.14940062
1813.0,1813.0,0.012927317
1814.0,1814.0,0.022427948
1815.0,1815.0,0.0011006376
1816.0,1816.0,0.032842517
1817.0,1817.0,0.00620795
1818.0,1818.0,0.24299915
1819.0,1819.0,0.6225451
1820.0,1820.0,0.20523417
1821.0,1821.0,0.040896885
1822.0,1822.0,0.022170333
1823.0,1823.0,0.6793615
1824.0,1824.0,0.016790772
1825.0,1825.0,0.23237969
1826.0,1826.0,0.030891757
1827.0,1827.0,0.06912006
1828.0,1828.0,0.070175216
1829.0,1829.0,0.017330663
1830.0,1830.0,0.0107163945
1831.0,1831.0,0.025259053
1832.0,1832.0,0.4322634
1833.0,1833.0,0.097092316
1834.0,1834.0,0.04761079
1835.0,1835.0,0.6133635
1836.0,1836.0,0.005612931
1837.0,1837.0,0.07770795
1838.0,1838.0,0.048970573
1839.0,1839.0,0.27799118
1840.0,1840.0,0.3005258
1841.0,1841.0,0.08870241
1842.0,1842.0,0.10169931
1843.0,1843.0,0.37728044
1844.0,1844.0,0.35664332
1845.0,1845.0,0.04095066
1846.0,1846.0,0.58171093
1847.0,1847.0,0.046335023
1848.0,1848.0,0.12218014
1849.0,1849.0,0.021092776
1850.0,1850.0,0.013293196
1851.0,1851.0,0.23480412
1852.0,1852.0,0.010699188
1853.0,1853.0,0.22343081
1854.0,1854.0,0.6081753
1855.0,1855.0,0.49446952
1856.0,1856.0,0.024903158
1857.0,1857.0,0.05441942
1858.0,1858.0,0.0425079
