x,y,species median
3588.0,3588.0,0.17177036
3589.0,3589.0,0.10403411
3590.0,3590.0,0.013087029
3591.0,3591.0,0.19603291
3592.0,3592.0,0.033986785
3593.0,3593.0,0.08216313
3594.0,3594.0,0.008806281
3595.0,3595.0,0.22508094
3596.0,3596.0,0.0732029
3597.0,3597.0,0.12254889
3598.0,3598.0,0.38112208
3599.0,3599.0,0.22704774
3600.0,3600.0,0.31930724
3601.0,3601.0,0.027402503
3602.0,3602.0,0.13287917
3603.0,3603.0,0.021951912
3604.0,3604.0,0.017822769
3605.0,3605.0,0.034424864
3606.0,3606.0,0.6326736
3607.0,3607.0,0.11894936
3608.0,3608.0,0.23237692
3609.0,3609.0,0.038397394
3610.0,3610.0,0.03336306
3611.0,3611.0,0.01541828
3612.0,3612.0,0.6683407
3613.0,3613.0,0.044629272
3614.0,3614.0,0.03413463
3615.0,3615.0,0.0206682
3616.0,3616.0,0.019940823
3617.0,3617.0,0.16943932
3618.0,3618.0,0.77670026
3619.0,3619.0,0.0360834
3620.0,3620.0,0.2658633
3621.0,3621.0,0.33507544
3622.0,3622.0,0.42501146
3623.0,3623.0,0.024481323
3624.0,3624.0,0.07267526
3625.0,3625.0,0.021444326
3626.0,3626.0,0.040120948
3627.0,3627.0,0.029066145
3628.0,3628.0,0.58642286
3629.0,3629.0,0.48765096
3630.0,3630.0,0.3445912
3631.0,3631.0,0.019601518
3632.0,3632.0,0.014068586
3633.0,3633.0,0.00986425
3634.0,3634.0,0.10473839
3635.0,3635.0,0.59752536
3636.0,3636.0,0.26890042
3637.0,3637.0,0.018609975
3638.0,3638.0,0.44022474
3639.0,3639.0,0.05222231
3640.0,3640.0,0.230896
3641.0,3641.0,0.024732728
3642.0,3642.0,0.07549604
3643.0,3643.0,0.086030476
3644.0,3644.0,0.6000114
3645.0,3645.0,0.14200014
3646.0,3646.0,0.02443292
3647.0,3647.0,0.19458017
3648.0,3648.0,0.29961896
3649.0,3649.0,0.044563442
3650.0,3650.0,0.07963146
3651.0,3651.0,0.5546148
3652.0,3652.0,0.1241227
3653.0,3653.0,0.039223123
3654.0,3654.0,0.43932113
3655.0,3655.0,0.024300605
3656.0,3656.0,0.08474716
3657.0,3657.0,0.268525
3658.0,3658.0,0.6933096
3659.0,3659.0,0.0043557277
3660.0,3660.0,0.05630553
3661.0,3661.0,0.09641496
3662.0,3662.0,0.07424579
3663.0,3663.0,0.033307806
3664.0,3664.0,0.20759572
3665.0,3665.0,0.24984463
3666.0,3666.0,0.013951105
3667.0,3667.0,0.336137
3668.0,3668.0,0.060523078
3669.0,3669.0,0.04438844
3670.0,3670.0,0.012480431
3671.0,3671.0,0.018113991
3672.0,3672.0,0.4987971
3673.0,3673.0,0.030176982
3674.0,3674.0,0.13248795
3675.0,3675.0,0.041237783
3676.0,3676.0,0.043144204
3677.0,3677.0,0.5427445
3678.0,3678.0,0.50520504
3679.0,3679.0,0.14568622
3680.0,3680.0,0.13401465
3681.0,3681.0,0.04818634
3682.0,3682.0,0.15040259
3683.0,3683.0,0.07795472
3684.0,3684.0,0.03943627
3685.0,3685.0,0.009795032
3686.0,3686.0,0.12437444
3687.0,3687.0,0.033874746
3688.0,3688.0,0.15208404
3689.0,3689.0,0.48618677
3690.0,3690.0,0.66224986
3691.0,3691.0,0.030285988
3692.0,3692.0,0.018965708
3693.0,3693.0,0.049170498
3694.0,3694.0,0.106650315
3695.0,3695.0,0.06582744
3696.0,3696.0,0.16669841
3697.0,3697.0,0.037006937
3698.0,3698.0,0.040278293
3699.0,3699.0,0.09133993
3700.0,3700.0,0.06990974
3701.0,3701.0,0.4019026
3702.0,3702.0,0.032981016
3703.0,3703.0,0.061161615
3704.0,3704.0,0.12808742
3705.0,3705.0,0.10084308
3706.0,3706.0,0.59812
3707.0,3707.0,0.2629144
3708.0,3708.0,0.13977474
3709.0,3709.0,0.034664456
3710.0,3710.0,0.31850266
3711.0,3711.0,0.027711783
3712.0,3712.0,0.05392846
3713.0,3713.0,0.13329661
3714.0,3714.0,0.15690024
3715.0,3715.0,0.34907478
3716.0,3716.0,0.044754405
3717.0,3717.0,0.58497024
3718.0,3718.0,0.0740424
3719.0,3719.0,0.07654878
3720.0,3720.0,0.16245386
3721.0,3721.0,0.23641261
3722.0,3722.0,0.043710086
3723.0,3723.0,0.03482356
3724.0,3724.0,0.037664764
3725.0,3725.0,0.28383535
3726.0,3726.0,0.032010913
3727.0,3727.0,0.046609543
3728.0,3728.0,0.008724516
3729.0,3729.0,0.057882406
3730.0,3730.0,0.008443997
3731.0,3731.0,0.047521733
3732.0,3732.0,0.15538262
3733.0,3733.0,0.37290445
3734.0,3734.0,0.023768881
3735.0,3735.0,0.024315374
3736.0,3736.0,0.09161385
3737.0,3737.0,0.31330445
3738.0,3738.0,0.02252567
3739.0,3739.0,0.023152005
3740.0,3740.0,0.67746586
3741.0,3741.0,0.26621422
3742.0,3742.0,0.05274757
3743.0,3743.0,0.025601314
3744.0,3744.0,0.0090749785
3745.0,3745.0,0.14200974
3746.0,3746.0,0.007359483
3747.0,3747.0,0.52285993
3748.0,3748.0,0.34237674
3749.0,3749.0,0.2503463
3750.0,3750.0,0.06877345
3751.0,3751.0,0.11263889
3752.0,3752.0,0.03435954
3753.0,3753.0,0.3153545
3754.0,3754.0,0.04441971
3755.0,3755.0,0.07793807
3756.0,3756.0,0.046090968
3757.0,3757.0,0.097910926
3758.0,3758.0,0.01802936
3759.0,3759.0,0.5523246
3760.0,3760.0,0.19108023
3761.0,3761.0,0.032339253
3762.0,3762.0,0.007685203
3763.0,3763.0,0.009703682
3764.0,3764.0,0.16452318
3765.0,3765.0,0.16160366
3766.0,3766.0,0.11472626
3767.0,3767.0,0.060615376
3768.0,3768.0,0.13005073
3769.0,3769.0,0.0064836717
3770.0,3770.0,0.025492024
3771.0,3771.0,0.0054637995
3772.0,3772.0,0.05438198
3773.0,3773.0,0.04704719
3774.0,3774.0,0.0048172153
3775.0,3775.0,0.020345686
3776.0,3776.0,0.06853776
3777.0,3777.0,0.13429709
3778.0,3778.0,0.024560392
3779.0,3779.0,0.3055712
3780.0,3780.0,0.7129098
3781.0,3781.0,0.35265884
3782.0,3782.0,0.061705824
3783.0,3783.0,0.03831563
3784.0,3784.0,0.5957269
3785.0,3785.0,0.01955726
3786.0,3786.0,0.03566757
3787.0,3787.0,0.0720196
3788.0,3788.0,0.03682821
3789.0,3789.0,0.014345759
3790.0,3790.0,0.023374407
3791.0,3791.0,0.068023436
3792.0,3792.0,0.05290726
3793.0,3793.0,0.027285228
3794.0,3794.0,0.0715974
3795.0,3795.0,0.6041753
3796.0,3796.0,0.029790578
3797.0,3797.0,0.020603377
3798.0,3798.0,0.08245925
3799.0,3799.0,0.024637163
3800.0,3800.0,0.017923223
3801.0,3801.0,0.066757
3802.0,3802.0,0.07235013
3803.0,3803.0,0.013544797
3804.0,3804.0,0.04649442
3805.0,3805.0,0.30653203
3806.0,3806.0,0.33922952
3807.0,3807.0,0.020074354
3808.0,3808.0,0.19851999
3809.0,3809.0,0.053613752
3810.0,3810.0,0.01563697
3811.0,3811.0,0.06022658
3812.0,3812.0,0.0059191287
3813.0,3813.0,0.010236234
3814.0,3814.0,0.70866084
3815.0,3815.0,0.028890597
3816.0,3816.0,0.13652794
3817.0,3817.0,0.15806076
3818.0,3818.0,0.0019769329
3819.0,3819.0,0.13306847
3820.0,3820.0,0.0017459617
3821.0,3821.0,0.012134743
3822.0,3822.0,0.0048413887
3823.0,3823.0,0.30395728
3824.0,3824.0,0.06015853
3825.0,3825.0,0.57247794
3826.0,3826.0,0.0057341917
3827.0,3827.0,0.6400342
3828.0,3828.0,0.073407635
3829.0,3829.0,0.40063506
3830.0,3830.0,0.02500826
3831.0,3831.0,0.036868826
3832.0,3832.0,0.15985134
3833.0,3833.0,0.093133844
3834.0,3834.0,0.0167663
3835.0,3835.0,0.060831707
3836.0,3836.0,0.5479244
3837.0,3837.0,0.03555375
3838.0,3838.0,0.28489992
3839.0,3839.0,0.38393706
3840.0,3840.0,0.25153065
3841.0,3841.0,0.34245488
3842.0,3842.0,0.05700958
3843.0,3843.0,0.5115099
3844.0,3844.0,0.091663055
3845.0,3845.0,0.07480573
3846.0,3846.0,0.01432629
3847.0,3847.0,0.035115957
3848.0,3848.0,0.055700783
3849.0,3849.0,0.029460436
3850.0,3850.0,0.054581773
3851.0,3851.0,0.7131545
3852.0,3852.0,0.03282538
3853.0,3853.0,0.17059708
3854.0,3854.0,0.005929695
3855.0,3855.0,0.14129783
3856.0,3856.0,0.049128324
3857.0,3857.0,0.018480908
3858.0,3858.0,0.0300962
3859.0,3859.0,0.5321598
3860.0,3860.0,0.020869097
3861.0,3861.0,0.10946146
3862.0,3862.0,0.08135015
3863.0,3863.0,0.018229969
3864.0,3864.0,0.051278636
3865.0,3865.0,0.46783066
3866.0,3866.0,0.4426029
3867.0,3867.0,0.16100305
3868.0,3868.0,0.24652743
3869.0,3869.0,0.14115298
3870.0,3870.0,0.025658123
3871.0,3871.0,0.27874872
3872.0,3872.0,0.10485043
3873.0,3873.0,0.11392475
3874.0,3874.0,0.070804834
3875.0,3875.0,0.021128397
3876.0,3876.0,0.12289633
3877.0,3877.0,0.08720511
3878.0,3878.0,0.020486644
3879.0,3879.0,0.19345261
3880.0,3880.0,0.6189927
3881.0,3881.0,0.02273193
3882.0,3882.0,0.037761085
3883.0,3883.0,0.56200355
3884.0,3884.0,0.0804459
3885.0,3885.0,0.083030686
3886.0,3886.0,0.111163504
3887.0,3887.0,0.022920918
3888.0,3888.0,0.071323864
3889.0,3889.0,0.65724486
3890.0,3890.0,0.12502417
3891.0,3891.0,0.01786102
3892.0,3892.0,0.016751945
3893.0,3893.0,0.037551068
3894.0,3894.0,0.3146125
3895.0,3895.0,0.09045652
3896.0,3896.0,0.024487125
3897.0,3897.0,0.06948788
3898.0,3898.0,0.05082454
3899.0,3899.0,0.029937295
3900.0,3900.0,0.13368395
3901.0,3901.0,0.53790635
3902.0,3902.0,0.042500045
3903.0,3903.0,0.013083261
3904.0,3904.0,0.035888154
3905.0,3905.0,0.004879778
3906.0,3906.0,0.054898005
3907.0,3907.0,0.25492153
3908.0,3908.0,0.040782318
3909.0,3909.0,0.37416565
3910.0,3910.0,0.20528646
3911.0,3911.0,0.6350339
3912.0,3912.0,0.5003257
3913.0,3913.0,0.63151014
3914.0,3914.0,0.036523066
3915.0,3915.0,0.080324575
3916.0,3916.0,0.010701662
3917.0,3917.0,0.017149424
3918.0,3918.0,0.3094902
3919.0,3919.0,0.156401
3920.0,3920.0,0.05607993
3921.0,3921.0,0.20250593
3922.0,3922.0,0.07632568
3923.0,3923.0,0.060677648
3924.0,3924.0,0.061274745
3925.0,3925.0,0.54352695
3926.0,3926.0,0.15600765
3927.0,3927.0,0.026428465
3928.0,3928.0,0.03883025
3929.0,3929.0,0.004901113
3930.0,3930.0,0.02344162
3931.0,3931.0,0.02715796
3932.0,3932.0,0.029268002
3933.0,3933.0,0.12403966
3934.0,3934.0,0.13715526
3935.0,3935.0,0.1690719
3936.0,3936.0,0.0064174067
3937.0,3937.0,0.027084097
3938.0,3938.0,0.06492551
3939.0,3939.0,0.034173086
3940.0,3940.0,0.07427198
3941.0,3941.0,0.1959625
3942.0,3942.0,0.03334582
3943.0,3943.0,0.35793504
3944.0,3944.0,0.1399295
3945.0,3945.0,0.2914471
3946.0,3946.0,0.36185965
3947.0,3947.0,0.17567581
3948.0,3948.0,0.040137574
3949.0,3949.0,0.01466075
3950.0,3950.0,0.022939932
3951.0,3951.0,0.24367386
3952.0,3952.0,0.06357102
3953.0,3953.0,0.017571352
3954.0,3954.0,0.19567761
3955.0,3955.0,0.017040078
3956.0,3956.0,0.026239654
3957.0,3957.0,0.0017066444
3958.0,3958.0,0.03637326
3959.0,3959.0,0.107748486
3960.0,3960.0,0.6252385
3961.0,3961.0,0.04393226
3962.0,3962.0,0.14296463
3963.0,3963.0,0.03456937
3964.0,3964.0,0.026648143
3965.0,3965.0,0.106962495
3966.0,3966.0,0.09511625
3967.0,3967.0,0.0049909623
3968.0,3968.0,0.35624
3969.0,3969.0,0.040847853
3970.0,3970.0,0.03285324
3971.0,3971.0,0.018032705
3972.0,3972.0,0.09007235
3973.0,3973.0,0.16197518
3974.0,3974.0,0.028666908
3975.0,3975.0,0.26558918
3976.0,3976.0,0.18202733
3977.0,3977.0,0.050041176
3978.0,3978.0,0.2442552
3979.0,3979.0,0.5197172
3980.0,3980.0,0.6580126
3981.0,3981.0,0.25500482
3982.0,3982.0,0.01265599
3983.0,3983.0,0.3243347
3984.0,3984.0,0.022656392
3985.0,3985.0,0.052807737
3986.0,3986.0,0.36990905
3987.0,3987.0,0.07727495
3988.0,3988.0,0.078931324
3989.0,3989.0,0.023430485
3990.0,3990.0,0.007257077
3991.0,3991.0,0.03903133
3992.0,3992.0,0.42274264
3993.0,3993.0,0.0199394
3994.0,3994.0,0.052636992
3995.0,3995.0,0.01768358
3996.0,3996.0,0.018557245
3997.0,3997.0,0.06542976
3998.0,3998.0,0.018717676
3999.0,3999.0,0.18539645
4000.0,4000.0,0.18174836
4001.0,4001.0,0.023143226
4002.0,4002.0,0.14326654
4003.0,4003.0,0.61376864
4004.0,4004.0,0.018230999
4005.0,4005.0,0.02448091
4006.0,4006.0,0.027025558
4007.0,4007.0,0.027611483
4008.0,4008.0,0.0465969
4009.0,4009.0,0.27125165
4010.0,4010.0,0.026850138
4011.0,4011.0,0.26018167
4012.0,4012.0,0.015798395
4013.0,4013.0,0.049596276
4014.0,4014.0,0.08736806
4015.0,4015.0,0.040873736
4016.0,4016.0,0.020840801
4017.0,4017.0,0.033545155
4018.0,4018.0,0.18850332
4019.0,4019.0,0.25570917
4020.0,4020.0,0.0410183
4021.0,4021.0,0.4462135
4022.0,4022.0,0.11833172
4023.0,4023.0,0.3397258
4024.0,4024.0,0.08602476
4025.0,4025.0,0.013034785
4026.0,4026.0,0.021597499
4027.0,4027.0,0.0015806506
4028.0,4028.0,0.020517593
4029.0,4029.0,0.20880468
4030.0,4030.0,0.01064087
4031.0,4031.0,0.21444741
4032.0,4032.0,0.04325911
4033.0,4033.0,0.17438756
4034.0,4034.0,0.021813188
4035.0,4035.0,0.075017124
4036.0,4036.0,0.37299052
4037.0,4037.0,0.06114942
4038.0,4038.0,0.10013176
4039.0,4039.0,0.56833637
4040.0,4040.0,0.042924076
4041.0,4041.0,0.40943688
4042.0,4042.0,0.021708904
4043.0,4043.0,0.1535096
4044.0,4044.0,0.04911749
4045.0,4045.0,0.18577275
4046.0,4046.0,0.35971844
4047.0,4047.0,0.10573015
4048.0,4048.0,0.27726105
4049.0,4049.0,0.3545397
4050.0,4050.0,0.027489401
4051.0,4051.0,0.058545183
4052.0,4052.0,0.0654319
4053.0,4053.0,0.15782377
4054.0,4054.0,0.020397326
4055.0,4055.0,0.0111446595
4056.0,4056.0,0.31638968
4057.0,4057.0,0.20755483
4058.0,4058.0,0.08040382
4059.0,4059.0,0.0105482545
4060.0,4060.0,0.049641527
4061.0,4061.0,0.024753833
4062.0,4062.0,0.0137761
4063.0,4063.0,0.39178327
4064.0,4064.0,0.462651
4065.0,4065.0,0.066471644
4066.0,4066.0,0.0064139557
4067.0,4067.0,0.6877715
4068.0,4068.0,0.07609619
4069.0,4069.0,0.031349357
4070.0,4070.0,0.11916523
4071.0,4071.0,0.043516073
4072.0,4072.0,0.09172446
4073.0,4073.0,0.023760421
4074.0,4074.0,0.13349211
4075.0,4075.0,0.06573735
4076.0,4076.0,0.025783265
4077.0,4077.0,0.007752488
4078.0,4078.0,0.011775191
4079.0,4079.0,0.58207965
4080.0,4080.0,0.020252364
4081.0,4081.0,0.03354888
4082.0,4082.0,0.21942987
4083.0,4083.0,0.028067762
4084.0,4084.0,0.06931275
4085.0,4085.0,0.082015656
4086.0,4086.0,0.021180615
4087.0,4087.0,0.015049967
4088.0,4088.0,0.040942617
4089.0,4089.0,0.007949484
4090.0,4090.0,0.42503342
4091.0,4091.0,0.33839473
4092.0,4092.0,0.013699803
4093.0,4093.0,0.068030596
4094.0,4094.0,0.14822821
4095.0,4095.0,0.69204074
4096.0,4096.0,0.049613867
4097.0,4097.0,0.02776491
4098.0,4098.0,0.11490168
4099.0,4099.0,0.529145
4100.0,4100.0,0.10055878
4101.0,4101.0,0.08497521
4102.0,4102.0,0.048416518
4103.0,4103.0,0.1592108
4104.0,4104.0,0.032543212
4105.0,4105.0,0.037492134
4106.0,4106.0,0.029329991
4107.0,4107.0,0.15858991
4108.0,4108.0,0.047172584
4109.0,4109.0,0.2332768
4110.0,4110.0,0.45580894
4111.0,4111.0,0.09920334
4112.0,4112.0,0.039981786
4113.0,4113.0,0.12565933
4114.0,4114.0,0.017098058
4115.0,4115.0,0.1436276
4116.0,4116.0,0.028556893
4117.0,4117.0,0.025555978
4118.0,4118.0,0.0036553605
4119.0,4119.0,0.021693787
4120.0,4120.0,0.5721065
4121.0,4121.0,0.42737007
4122.0,4122.0,0.1524992
4123.0,4123.0,0.006205958
4124.0,4124.0,0.04891508
4125.0,4125.0,0.017247288
4126.0,4126.0,0.011067368
4127.0,4127.0,0.004478542
4128.0,4128.0,0.102889776
4129.0,4129.0,0.04401763
4130.0,4130.0,0.03173491
4131.0,4131.0,0.32883102
4132.0,4132.0,0.01149578
4133.0,4133.0,0.08393976
4134.0,4134.0,0.047764093
4135.0,4135.0,0.23813237
4136.0,4136.0,0.11291711
4137.0,4137.0,0.052252755
4138.0,4138.0,0.005013889
4139.0,4139.0,0.0032525363
4140.0,4140.0,0.13578635
4141.0,4141.0,0.014220167
4142.0,4142.0,0.16557021
4143.0,4143.0,0.26100677
4144.0,4144.0,0.44251055
4145.0,4145.0,0.07033688
4146.0,4146.0,0.053460922
4147.0,4147.0,0.08207717
4148.0,4148.0,0.03269684
4149.0,4149.0,0.037708443
4150.0,4150.0,0.0061464575
4151.0,4151.0,0.6228284
4152.0,4152.0,0.39683995
4153.0,4153.0,0.069818564
4154.0,4154.0,0.035098944
4155.0,4155.0,0.05905854
4156.0,4156.0,0.24628083
4157.0,4157.0,0.008010289
4158.0,4158.0,0.010223984
4159.0,4159.0,0.018261546
4160.0,4160.0,0.045246016
4161.0,4161.0,0.042953253
4162.0,4162.0,0.005500225
4163.0,4163.0,0.15063564
4164.0,4164.0,0.6345958
4165.0,4165.0,0.19249642
4166.0,4166.0,0.07607777
4167.0,4167.0,0.029678805
4168.0,4168.0,0.4485751
4169.0,4169.0,0.06403124
4170.0,4170.0,0.022692569
4171.0,4171.0,0.029101865
4172.0,4172.0,0.02322165
4173.0,4173.0,0.2644423
4174.0,4174.0,0.02138551
4175.0,4175.0,0.03289499
4176.0,4176.0,0.08380716
4177.0,4177.0,0.10449534
4178.0,4178.0,0.031380344
4179.0,4179.0,0.39771333
4180.0,4180.0,0.022642076
4181.0,4181.0,0.03312555
4182.0,4182.0,0.31441262
4183.0,4183.0,0.02214228
4184.0,4184.0,0.09267645
4185.0,4185.0,0.13494317
4186.0,4186.0,0.0114774
4187.0,4187.0,0.05770736
4188.0,4188.0,0.023824625
4189.0,4189.0,0.041608773
4190.0,4190.0,0.347085
4191.0,4191.0,0.45326397
4192.0,4192.0,0.021781093
4193.0,4193.0,0.03133698
4194.0,4194.0,0.009700121
4195.0,4195.0,0.03223248
4196.0,4196.0,0.031518113
4197.0,4197.0,0.037843235
4198.0,4198.0,0.03823618
4199.0,4199.0,0.062310167
4200.0,4200.0,0.035672847
4201.0,4201.0,0.11568464
4202.0,4202.0,0.06988709
4203.0,4203.0,0.15794136
4204.0,4204.0,0.21651787
4205.0,4205.0,0.08872339
4206.0,4206.0,0.023164472
4207.0,4207.0,0.19487447
4208.0,4208.0,0.033535317
4209.0,4209.0,0.04638682
4210.0,4210.0,0.03525523
4211.0,4211.0,0.4099493
4212.0,4212.0,0.557903
4213.0,4213.0,0.0054764543
4214.0,4214.0,0.033358037
4215.0,4215.0,0.013473661
4216.0,4216.0,0.21203397
4217.0,4217.0,0.017432956
4218.0,4218.0,0.019754473
4219.0,4219.0,0.03551931
4220.0,4220.0,0.029867519
4221.0,4221.0,0.19115299
4222.0,4222.0,0.021587586
4223.0,4223.0,0.045936715
4224.0,4224.0,0.14722753
4225.0,4225.0,0.024186365
4226.0,4226.0,0.029111877
4227.0,4227.0,0.20071469
4228.0,4228.0,0.016553719
4229.0,4229.0,0.116096765
4230.0,4230.0,0.10344659
4231.0,4231.0,0.005643446
4232.0,4232.0,0.46034482
4233.0,4233.0,0.55899036
4234.0,4234.0,0.043270282
4235.0,4235.0,0.051492274
4236.0,4236.0,0.043417737
4237.0,4237.0,0.04295427
4238.0,4238.0,0.0553488
4239.0,4239.0,0.0179996
4240.0,4240.0,0.032403894
4241.0,4241.0,0.013375836
4242.0,4242.0,0.03532553
4243.0,4243.0,0.031613033
4244.0,4244.0,0.07208136
4245.0,4245.0,0.03964551
4246.0,4246.0,0.121169
4247.0,4247.0,0.23094688
4248.0,4248.0,0.15956643
4249.0,4249.0,0.038825884
4250.0,4250.0,0.039450012
4251.0,4251.0,0.022097783
4252.0,4252.0,0.18177621
4253.0,4253.0,0.23344827
4254.0,4254.0,0.04554778
4255.0,4255.0,0.4488061
4256.0,4256.0,0.44591966
4257.0,4257.0,0.17113578
4258.0,4258.0,0.033670943
4259.0,4259.0,0.038841866
4260.0,4260.0,0.15651506
4261.0,4261.0,0.09750356
4262.0,4262.0,0.08944224
4263.0,4263.0,0.0300308
4264.0,4264.0,0.115034886
4265.0,4265.0,0.23026398
4266.0,4266.0,0.36312923
4267.0,4267.0,0.0043789744
4268.0,4268.0,0.5085838
4269.0,4269.0,0.042891882
4270.0,4270.0,0.0028203428
4271.0,4271.0,0.020212265
4272.0,4272.0,0.21159503
4273.0,4273.0,0.43313545
4274.0,4274.0,0.03557985
4275.0,4275.0,0.020035937
4276.0,4276.0,0.041048925
4277.0,4277.0,0.015416137
4278.0,4278.0,0.05725739
4279.0,4279.0,0.030437658
4280.0,4280.0,0.04760907
4281.0,4281.0,0.6223837
4282.0,4282.0,0.19114242
4283.0,4283.0,0.12915364
4284.0,4284.0,0.043775234
4285.0,4285.0,0.00448778
4286.0,4286.0,0.01628583
4287.0,4287.0,0.41446915
4288.0,4288.0,0.0061198426
4289.0,4289.0,0.057341576
4290.0,4290.0,0.09851016
4291.0,4291.0,0.03136068
4292.0,4292.0,0.025897332
4293.0,4293.0,0.13834478
4294.0,4294.0,0.61238235
4295.0,4295.0,0.11020882
4296.0,4296.0,0.33115187
4297.0,4297.0,0.058864396
4298.0,4298.0,0.15012231
4299.0,4299.0,0.14769574
4300.0,4300.0,0.15553612
4301.0,4301.0,0.038328484
4302.0,4302.0,0.024921985
4303.0,4303.0,0.17117004
4304.0,4304.0,0.76557076
4305.0,4305.0,0.095027216
4306.0,4306.0,0.07048127
4307.0,4307.0,0.34258637
4308.0,4308.0,0.72779775
4309.0,4309.0,0.027590988
4310.0,4310.0,0.07471228
4311.0,4311.0,0.7202478
4312.0,4312.0,0.01105641
4313.0,4313.0,0.019976532
4314.0,4314.0,0.7018535
4315.0,4315.0,0.062677436
4316.0,4316.0,0.003303826
4317.0,4317.0,0.014993561
4318.0,4318.0,0.06840772
4319.0,4319.0,0.04241182
4320.0,4320.0,0.08102829
4321.0,4321.0,0.06545159
4322.0,4322.0,0.0396172
4323.0,4323.0,0.05888913
4324.0,4324.0,0.018126624
4325.0,4325.0,0.032627765
4326.0,4326.0,0.104645014
4327.0,4327.0,0.010027625
4328.0,4328.0,0.013279211
4329.0,4329.0,0.39435747
4330.0,4330.0,0.2484935
4331.0,4331.0,0.009059741
4332.0,4332.0,0.032560617
4333.0,4333.0,0.034967814
4334.0,4334.0,0.48336482
4335.0,4335.0,0.02871475
4336.0,4336.0,0.07753096
4337.0,4337.0,0.050063923
4338.0,4338.0,0.6498861
4339.0,4339.0,0.011659149
4340.0,4340.0,0.058426768
4341.0,4341.0,0.43383384
4342.0,4342.0,0.019591238
4343.0,4343.0,0.026558468
4344.0,4344.0,0.5961232
4345.0,4345.0,0.016190296
4346.0,4346.0,0.060319062
4347.0,4347.0,0.097660065
4348.0,4348.0,0.036100104
4349.0,4349.0,0.018705048
4350.0,4350.0,0.025285603
4351.0,4351.0,0.0055322247
4352.0,4352.0,0.22818752
4353.0,4353.0,0.009827854
4354.0,4354.0,0.005480755
4355.0,4355.0,0.022875385
4356.0,4356.0,0.36421588
4357.0,4357.0,0.22014092
4358.0,4358.0,0.15551408
4359.0,4359.0,0.02365406
4360.0,4360.0,0.4796095
4361.0,4361.0,0.039720286
4362.0,4362.0,0.05184854
4363.0,4363.0,0.029299198
4364.0,4364.0,0.02178615
4365.0,4365.0,0.41078207
4366.0,4366.0,0.15568562
4367.0,4367.0,0.032418963
4368.0,4368.0,0.04568531
4369.0,4369.0,0.012386878
4370.0,4370.0,0.03475843
4371.0,4371.0,0.050006304
4372.0,4372.0,0.42851067
4373.0,4373.0,0.26015684
4374.0,4374.0,0.046354137
4375.0,4375.0,0.2025833
4376.0,4376.0,0.012044361
4377.0,4377.0,0.0131197395
4378.0,4378.0,0.018024024
4379.0,4379.0,0.07684927
4380.0,4380.0,0.41877714
4381.0,4381.0,0.30471155
4382.0,4382.0,0.027936406
4383.0,4383.0,0.646257
4384.0,4384.0,0.029081972
4385.0,4385.0,0.03886873
4386.0,4386.0,0.43421987
4387.0,4387.0,0.0050132917
4388.0,4388.0,0.41677195
4389.0,4389.0,0.26724842
4390.0,4390.0,0.21235386
4391.0,4391.0,0.021779474
4392.0,4392.0,0.029818451
4393.0,4393.0,0.13796972
4394.0,4394.0,0.014909653
4395.0,4395.0,0.10094694
4396.0,4396.0,0.6431265
4397.0,4397.0,0.059271835
4398.0,4398.0,0.140927
4399.0,4399.0,0.21540299
4400.0,4400.0,0.1158472
4401.0,4401.0,0.049034093
4402.0,4402.0,0.030588957
4403.0,4403.0,0.01765586
4404.0,4404.0,0.1632145
4405.0,4405.0,0.029969214
4406.0,4406.0,0.018211186
4407.0,4407.0,0.08876855
4408.0,4408.0,0.007718201
4409.0,4409.0,0.5304934
4410.0,4410.0,0.053742796
4411.0,4411.0,0.09742711
4412.0,4412.0,0.036189903
4413.0,4413.0,0.5041342
4414.0,4414.0,0.20722613
4415.0,4415.0,0.063829504
4416.0,4416.0,0.008057399
4417.0,4417.0,0.0030373544
4418.0,4418.0,0.027811557
4419.0,4419.0,0.023112496
4420.0,4420.0,0.17757586
4421.0,4421.0,0.031826325
4422.0,4422.0,0.050358936
4423.0,4423.0,0.25449657
4424.0,4424.0,0.030409943
4425.0,4425.0,0.009798493
4426.0,4426.0,0.24153343
4427.0,4427.0,0.0833611
4428.0,4428.0,0.012902576
4429.0,4429.0,0.054615136
4430.0,4430.0,0.0810675
4431.0,4431.0,0.03943849
4432.0,4432.0,0.042139117
4433.0,4433.0,0.04928675
4434.0,4434.0,0.24989584
4435.0,4435.0,0.019037228
4436.0,4436.0,0.026103167
4437.0,4437.0,0.44558838
4438.0,4438.0,0.27746657
4439.0,4439.0,0.034086548
4440.0,4440.0,0.05372349
4441.0,4441.0,0.3806019
4442.0,4442.0,0.5912421
4443.0,4443.0,0.03261438
4444.0,4444.0,0.5848462
4445.0,4445.0,0.044497203
4446.0,4446.0,0.024050487
4447.0,4447.0,0.005710932
4448.0,4448.0,0.33820376
4449.0,4449.0,0.067709595
4450.0,4450.0,0.24621041
4451.0,4451.0,0.04732756
4452.0,4452.0,0.029188601
4453.0,4453.0,0.005106744
4454.0,4454.0,0.16945846
4455.0,4455.0,0.3144743
4456.0,4456.0,0.6222911
4457.0,4457.0,0.60894984
4458.0,4458.0,0.5723236
4459.0,4459.0,0.04021117
4460.0,4460.0,0.13060597
