"scientificName","genus","specificEpithet","infraspecificEpithet","ID","occurrenceID","basisOfRecord","eventDate","year","month","day","institutionCode","recordedBy","country","county","stateProvince","locality","latitude","longitude","coordinateUncertaintyInMeters","informationWithheld","habitat","aggregator","accepted_name"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2597488752","urn:uuid:dcfe64a1-460c-40d7-8eb2-6f659f3993d3","LIVING_SPECIMEN","2018-06-01",2018,6,1,"GBG","Johan Nilson & Peter Zale - GLUE -Gothenburg Longwood US Expedition","United States of America","Burlington County","New Jersey","locality:  Approximately 5 air miles northeast of Hammonton and 0.2 miles air miles East of Trenton Road on the North side of D. Daves Road, occurrenceRemarks: NA, verbatimLocality: NA",39.72,-74.73,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2269204867","https://www.inaturalist.org/observations/15001139","HUMAN_OBSERVATION","2018-07-31T18:46:45",2018,7,31,"iNaturalist","Jason K.","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: 5–49 Progress Pl, Jackson, NJ, US",40.16,-74.35,32,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2529347043","https://www.inaturalist.org/observations/15156423","HUMAN_OBSERVATION","2018-08-03T11:32:51",2018,8,3,"iNaturalist","Alan Weakley","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Croatan National Forest, Swansboro, NC, US",34.74,-76.93,5,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2529387037","https://www.inaturalist.org/observations/15157424","HUMAN_OBSERVATION","2018-08-01T13:37:39",2018,8,1,"iNaturalist","Alan Weakley","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Croatan National Forest, Newport, NC, US",34.77,-76.88,5,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1891297252","https://www.inaturalist.org/observations/15157584","HUMAN_OBSERVATION","2018-08-01T18:05:52",2018,8,1,"iNaturalist","Alan Weakley","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Croatan National Forest, Swansboro, NC, US",34.74,-76.98,10,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2459993053","https://www.inaturalist.org/observations/18486576","HUMAN_OBSERVATION","2018-11-18T11:54:16",2018,11,18,"iNaturalist","Alan Weakley","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Scotland County, US-NC, US",35,-79.54,5,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1837794544","https://www.inaturalist.org/observations/9382980","HUMAN_OBSERVATION","2017-02-21T14:56",2017,2,21,"iNaturalist","Will Stuart","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: This is the common, larger-leafed pixie moss. It was growing in a pocosin margin with nearby Clethra alnifolia and Ilex glabra., verbatimLocality: Richmond County, NC, USA",34.91,-79.59,100,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1457588221","https://www.inaturalist.org/observations/5500501","HUMAN_OBSERVATION","2017-03-25T11:23",2017,3,25,"iNaturalist","Nathan Shepard","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: Multiple small patches along sandy wet area., verbatimLocality: Pender County, NC, USA",34.53,-77.72,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4519302597","https://www.inaturalist.org/observations/198497964","HUMAN_OBSERVATION","2017-04-13T11:39",2017,4,13,"iNaturalist","chippop","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Waterford, NJ, USA",39.72,-74.76,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1500269524","https://www.inaturalist.org/observations/5826765","HUMAN_OBSERVATION","2017-04-01T12:41:35",2017,4,1,"iNaturalist","Jason Hafstad","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Burlington County, US-NJ, US",39.82,-74.55,10,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1986634703","https://www.inaturalist.org/observations/6046883","HUMAN_OBSERVATION","2017-04-29T16:20:23",2017,4,29,"iNaturalist","brionnap","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Lebanon State Forest, Woodland, NJ, US",39.89,-74.55,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3070677485","https://www.inaturalist.org/observations/72547184","HUMAN_OBSERVATION","2017-04-28T11:09",2017,4,28,"iNaturalist","Link Davis","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Shinns Branch, Brendan T, Byrne SF, Woodland, NJ, USA",39.9,-74.56,31,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5087504685","https://www.inaturalist.org/observations/263614821","HUMAN_OBSERVATION","2017-05-07T10:45",2017,5,7,"iNaturalist","Michael Newlon","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Bass River, NJ, USA",39.75,-74.39,288,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2984430519","https://www.inaturalist.org/observations/63978677","HUMAN_OBSERVATION","2017-05-20T08:30",2017,5,20,"iNaturalist","Erik Danielsen","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Burlington, New Jersey, United States",39.96,-74.5,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1986635360","https://www.inaturalist.org/observations/6703268","HUMAN_OBSERVATION","2017-06-04T12:15",2017,6,4,"iNaturalist","Evan M. Raskin","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Sandy Run Savannas State Natural Area",34.63,-77.68,20,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2465168318","https://www.inaturalist.org/observations/8728097","HUMAN_OBSERVATION","2016-03-25T14:41",2016,3,25,"iNaturalist","Jason J. Dombroskie","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Onslow County, NC, USA",34.7,-77.24,5000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2265777872","http://www.inaturalist.org/observations/1329789","HUMAN_OBSERVATION","2015-03-22T11:43:44",2015,3,22,"iNaturalist","Natalie Howe","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: 3589–3615 Route 563, Chatsworth, NJ, US",39.79,-74.54,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3328114391","https://www.inaturalist.org/observations/86934137","HUMAN_OBSERVATION","2015-03-12T10:52",2015,3,12,"iNaturalist","Keith Bradley","United States of America",NA,"South Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Little Pee Dee River Heritage Preserve, Horry, South Carolina, United States",34.15,-79.2,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3039114641","https://www.inaturalist.org/observations/58990056","HUMAN_OBSERVATION","2015-04-11T14:16",2015,4,11,"iNaturalist","pgwamsley","United States of America",NA,"Virginia","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Isle of Wight County, VA, USA",36.81,-76.87,122,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4599878924","https://www.inaturalist.org/observations/203975795","HUMAN_OBSERVATION","2015-05-02T22:33",2015,5,2,"iNaturalist","paul_dennehy","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Little Egg Harbor Township, NJ, USA",39.75,-74.38,31,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"899963268","http://www.inaturalist.org/observations/611101","HUMAN_OBSERVATION","2014-04-05T16:20:41",2014,4,5,"iNaturalist","Suzanne Cadwell","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Croatan National Forest",34.91,-77.06,35527,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3079509701","https://www.inaturalist.org/observations/36947098","HUMAN_OBSERVATION","2013-03-22",2013,3,22,"iNaturalist","Tim Hammer","United States of America",NA,"Virginia","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Isle of Wight County, VA, USA",36.82,-76.85,50,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3496971900","165f1d19-83d7-498d-a6db-40bbafeb1709","PRESERVED_SPECIMEN","2013-04-07",2013,4,7,"ODU","Timothy Hammer","United States of America","Isle of Wight","Virginia","locality:  Blackwater Ecological Preserve: take a right after the first fork., occurrenceRemarks: Sprawling subshrub. Petals white. Carpenter bees (Xylocopa virginica) spotted Visiting the flowers., verbatimLocality: NA",36.82,-76.86,NA,NA,"Growing in sandy soil along the right side of the road; _common","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2571277618","urn:uuid:d05370cf-955e-490d-b223-f0b718bcd2d7","MATERIAL_SAMPLE","2013-10-25",2013,10,25,"O","Andrew S Walker","United States of America","Hoke County","North Carolina","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.11,-79.33,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2573943702","https://www.inaturalist.org/observations/38533804","HUMAN_OBSERVATION","2012-03-22T06:04",2012,3,22,"iNaturalist","Jim Brighton","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: 673 Green Swamp Rd NW, Supply, NC 28462, USA",34.09,-78.3,183,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1990229430","7e47535f-a519-46d0-8516-a2e9322c8935","PRESERVED_SPECIMEN","2011-03-20",2011,3,20,"NCSC","Robert Thornhill","United States of America","Pender","North Carolina","locality:  Shaken Creek Preserve and Vicinity; in pine savannas along Flo Road, approximately 0.4-1.2 km southeast of junction with Half Moon Road, occurrenceRemarks: NA, verbatimLocality: NA",34.59,-77.66,50,NA,"Sandy Pine Savanna (Rush Featherling subtype) sensu Schafale 2012","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1990229411","4b09a47d-67b7-42b1-bf02-87c8f5e88b8e","PRESERVED_SPECIMEN","2011-03-20",2011,3,20,"NCSC","Robert Thornhill","United States of America","Pender","North Carolina","locality:  Shaken Creek Preserve and Vicinity; in Spodosol savanna on east side of Half Moon Road, 0.5-1.5 km southwest of intersection of Half Moon Road and Flo Road, occurrenceRemarks: NA, verbatimLocality: NA",34.59,-77.67,50,NA,"Sandy Pine Savanna (Typic subtype) sensu Schafale 2012","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2868092279","https://www.inaturalist.org/observations/60346331","HUMAN_OBSERVATION","2009-03-28T12:30",2009,3,28,"iNaturalist","Wayne Fidler","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: Looking for an identification for the small white flowers next to the Rough Earthsnake, verbatimLocality: Carteret County, NC, USA",34.74,-76.96,2,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4096498327","https://www.inaturalist.org/observations/34287247","HUMAN_OBSERVATION","2009-04-02T15:10",2009,4,2,"iNaturalist","davidenrique","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: aaaa",34.43,-77.69,3448,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2603384196","https://www.inaturalist.org/observations/42247339","HUMAN_OBSERVATION","2008-05-03T12:43",2008,5,3,"iNaturalist","John Beetham","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Lacey Township, NJ, USA",39.89,-74.34,977,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4519400212","http://specimens.kew.org/herbarium/K001275451","PRESERVED_SPECIMEN","2008-09-28T00:00",2008,9,28,"K","Brummit, R.K.","United States of America",NA,NA,"locality:  Croatan National Forest 10 miles SW of Havelock, close to Millis Swamp Road, occurrenceRemarks: NA, verbatimLocality: NA",34.77,-76.95,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5069891503","https://www.inaturalist.org/observations/261570860","HUMAN_OBSERVATION","2005-06-05T15:31",2005,6,5,"iNaturalist","cholzapfel","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Little Egg Harbor Township, NJ, USA",39.71,-74.37,400,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955588825","urn:catalog:UConn:CONN:00050759","PRESERVED_SPECIMEN","2003-03-21",2003,3,21,NA,"Christopher Thomas Martine","United States of America","Ocean County","New Jersey","locality:  Warren Grove Gunnery Range, Warren Grove, Stafford Township, occurrenceRemarks: Flower buds nearly opened. Area burned 1.5 years before collection date., verbatimLocality: Stafford Forge Wildlife Management Area, Route 539.",39.71,-74.4,5,NA,"Open sand of pine plains.","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955576879","urn:catalog:UConn:CONN:00045152","PRESERVED_SPECIMEN","2002-05-04",2002,5,4,NA,"Martine, Christopher Thomas;","United States of America","Burlington County","New Jersey","locality:  Penn State Forest, Barnegat, occurrenceRemarks: NA, verbatimLocality: 1.2 km south of Route 72, near Spring Hill on the West Plains",39.78,-74.45,20000,NA,"Pine plains, edge of sand road","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955541049","urn:catalog:UConn:CONN:00108011","PRESERVED_SPECIMEN","2001-08-24",2001,8,24,NA,"Martine, Christopher T.; Dubrul, Andrew; Dubrul, Peter","United States of America","Ocean County","New Jersey","locality:  Barnegat, occurrenceRemarks: NA, verbatimLocality: West Plains, 1.6 miles west of junction of Route 72 and Route 539, off dirt road 1.3 miles south of 72, Barnegat",39.77,-74.29,20000,NA,"Open sand of old trail","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4528317529","https://www.inaturalist.org/observations/200335564","HUMAN_OBSERVATION","2001-10-27T14:25",2001,10,27,"iNaturalist","stevewalternature","United States of America",NA,"New Jersey","locality:  NA, occurrenceRemarks: NA, verbatimLocality: Pittsgrove, NJ 08318, USA",39.58,-75.07,61,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2825496057","d50f80b4-d8ef-11ea-a93b-06f21c000156","PRESERVED_SPECIMEN","1999-03-18",1999,3,18,"NCSM","McMillan, Patrick D.","United States of America","Carteret","North Carolina","locality:  Near termination of Camp Sam Hatcher Rd., near Camp Sam Hatcher., occurrenceRemarks: NA, verbatimLocality: NA",34.74,-76.91,693,NA,"Locally very abundant in understory of Pinus palustris/Aristida stricta, sandy flatwoods on Leon series soils.","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2825494842","d50f7dcd-d8ef-11ea-a93b-06f21c000156","PRESERVED_SPECIMEN","1996-05-11",1996,5,11,"NCSM","McMillan, Patrick D.","United States of America","Brunswick","North Carolina","locality:  east of Beaverdam creek and west of NC 133; south of NC 211., occurrenceRemarks: Area surveyed for proposed Southport Wastewater Spray Irrigation site by RJ Goldstein & Associates, verbatimLocality: NA",33.94,-78.08,3165,NA,"Longleaf pine/turkey-oak/Quercus gemminata sandy flatwoods and adjoining powerline right of way","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"1808368182","F9051C2E-5BA8-4448-A445-1AA124FFD0E9","PRESERVED_SPECIMEN","1996-07-15",1996,7,15,"USF","S. L. Orzell, E. L. Bridges","United States of America","Brunswick Co.","North Carolina","locality:  NC 211 at small side of road at ""Road 52"" on topo map, ca. 1.3 mi. E of Midway, ca. 6 mi. NW of Southport; Southport 7.5' Quadrant., occurrenceRemarks: NA, verbatimLocality: NC 211 at small side of road at ""Road 52"" on topo map, ca. 1.3 mi. E of Midway, ca. 6 mi. NW of Southport; Southport 7.5' Quadrant.",33.97,-78.11,NA,NA,"Sandy spodosol coastal seasonally wet savanna; community dominated by Pinus palustris / Aristida stricta - Leophyllum buxifolium - Cladonia sp. - Hypericum tenuifolium.","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955545047","urn:catalog:UConn:CONN:00108012","PRESERVED_SPECIMEN","1991-09-24",1991,9,24,NA,"Leslie J. Mehrhoff","United States of America","Isle of Wight County","Virginia","locality:  Zuni, occurrenceRemarks: NA, verbatimLocality: Zuni, Old Dominion Property",36.87,-76.83,5000,NA,"Managed long leaf pine stand","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2573019134","6b17b328-f1ea-4b1b-9816-c44eb144ff72","PRESERVED_SPECIMEN","1981-03-16",1981,3,16,"VT","Hill, S. R.","United States of America","Pender","North Carolina","locality:  On E side of Rte. 17, 4 mi N of Hampstead, occurrenceRemarks: Occasional; Flowers white, prostate perennial, verbatimLocality: NA",34.43,-77.71,5925,NA,"Between pines; savannah; In dry open sandy soil","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3331191351","https://natureatlas.org/plants/mvsc/app/record.php?RID=443063","PRESERVED_SPECIMEN","1980-05-03",1980,5,3,"MVSC","R. Kochenberger and L. McDaniels","United States of America","Burlington","New Jersey","locality:  Lebanon State Forest; 25 mi from rt. 72; pine forest, 10m from road, occurrenceRemarks: NA, verbatimLocality: NA",39.86,-74.47,5000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3496971895","cfe3ebb8-ed2e-402d-86fa-f76c19ca152d","PRESERVED_SPECIMEN","1977-05-02",1977,5,2,"ODU","Lytton J. Musselman; D. W. Sampson, S. Hetedek","United States of America","Isle of Wight","Virginia","locality:  1 mi east of 614, ca 0.5 mi north of Jct: 603 and 614., occurrenceRemarks: Just past peak of flowering., verbatimLocality: NA",36.81,-76.84,567,NA,"Abundant on dry, open sand","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3331200637","https://natureatlas.org/plants/mvsc/app/record.php?RID=404874","PRESERVED_SPECIMEN","1976-08-16",1976,8,16,"MVSC","James C. Parks","United States of America","Burlington Co.","New Jersey","locality:  Rt 565 at Timberline Lake. common bog, occurrenceRemarks: NA, verbatimLocality: NA",39.63,-74.48,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4442865324","DPBA30_clean","MATERIAL_CITATION","1975-04-05",1975,4,5,NA,NA,"United States of America",NA,NA,"locality:  South Carolina, Chesterfield County: 0.4 miles south of U.S. route 1 on county road 20. , occurrenceRemarks: NA, verbatimLocality: NA",34.64,-80.16,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955546010","urn:catalog:UConn:CONN:00108021","PRESERVED_SPECIMEN","1974-05-14",1974,5,14,NA,"Mehrhoff, Leslie J.; Damman, A.; Dowhan, J.; Heisey, R.","United States of America","Burlington County","New Jersey","locality:  Calico Ridge Campsite, Oswego River, Jenkins, Washington Township, occurrenceRemarks: Corolla white; procumbent, verbatimLocality: Calico Ridge Campsite, Oswego River, Jenkins, Washington Township",39.66,-74.53,5000,NA,"Growing in very wet peat at edge of river","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955541051","urn:catalog:UConn:CONN:00108019","PRESERVED_SPECIMEN","1974-08-27",1974,8,27,NA,"T. Bazzolo","United States of America","Burlington County","New Jersey","locality:  Wharton State Forest, Burlington County, occurrenceRemarks: NA, verbatimLocality: Wharton State Forest, Burlington County",39.72,-74.8,NA,NA,"Low Xerophitic of pine barren","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2234339206","1e230bbb-40db-485c-9be1-04039a616798","PRESERVED_SPECIMEN","1973-04-07",1973,4,7,"NCU","Bryant, William","United States of America","Columbus","North Carolina","locality:  Green Swamp NC 130 2.2 miles S of Jct. Exum rd., occurrenceRemarks: NA, verbatimLocality: NA",34.2,-78.63,14007,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4442865321","DPBA29_clean","MATERIAL_CITATION","1973-04-29",1973,4,29,NA,NA,"United States of America",NA,NA,"locality:  New Jersey, Ocean County, 0.5 mi. NE of Bambur, occurrenceRemarks: NA, verbatimLocality: NA",39.87,-74.25,NA,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3496971902","25385188-214d-44ed-80e7-fea7b9666490","PRESERVED_SPECIMEN","1965-05-08",1965,5,8,"ODU","A.M. Harvill","United States of America","Isle of Wight","Virginia","locality:  Pine barrens 5 miles south of Zuni., occurrenceRemarks: NA, verbatimLocality: NA",36.79,-76.83,4685,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955585545","urn:catalog:UConn:CONN:00049552","PRESERVED_SPECIMEN","1965-07-04",1965,7,4,NA,"C.F. Parker","United States of America","Ocean County","New Jersey","locality:  New Jersey Pine Barrens, Ocean County, occurrenceRemarks: NA, verbatimLocality: New Jersey Pine Barrens, Ocean County",39.95,-74.48,NA,NA,"Damp","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4929913055","9387e3e3-ecd3-454c-87de-3ba9486074b4","PRESERVED_SPECIMEN","1958-04-07",1958,4,7,"PH","Mary Gibson Henry","United States of America","Brunswick","North Carolina","locality:  Approx. 8 mi. SE of Supply, occurrenceRemarks: Plentiful., verbatimLocality: NA",33.94,-78.17,5711,NA,"Open sandy meadow; scattered pines.","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5053566612","ecde0e2a-b5e9-43e0-9e2f-8ff9a6364a64","PRESERVED_SPECIMEN","1948-03-17",1948,3,17,"KU","R K Godfrey","United States of America","Brunswick","North Carolina","locality:  Along Hwy NC 303 5 mi N of Southport, occurrenceRemarks: NA, verbatimLocality: NA",33.99,-78.02,8831,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"5070667930","15fdafb4-2d18-4292-9304-f55ac8d698fc","PRESERVED_SPECIMEN","1948-04-05",1948,4,5,"IND","Michael Pekar","United States of America","Onslow","North Carolina","locality:  Halfway between Camp Cowhorn and Quaker Bridge Rd, occurrenceRemarks: NA, verbatimLocality: NA",34.9,-77.49,2200,NA,"drained pocosin","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4929859866","906ab62b-f2c9-431b-a8c9-898edc28f6da","PRESERVED_SPECIMEN","1941-10-22",1941,10,22,"PH","Mary Gibson Henry","United States of America","Suffolk City","Virginia","locality:  3 mi. S of South Quay, occurrenceRemarks: Plentiful., verbatimLocality: NA",36.58,-76.89,4006,NA,"Growing in sandy soil with Vaccinium.","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4929890720","5b7deba3-6ef7-4a43-adca-0c0e0070493c","PRESERVED_SPECIMEN","1941-10-21",1941,10,21,"PH","Mary Gibson Henry","United States of America","Pender","North Carolina","locality:  4 mi. NE of Rocky Point, occurrenceRemarks: Abundant., verbatimLocality: NA",34.48,-77.84,3438,NA,"Growing in sandy peat, at edge of swamp, with Gordonia lasianthus #3238.","GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"2859383329","A4659552-70EE-498B-9F03-9E77055F125F","PRESERVED_SPECIMEN","1938-04-16",1938,4,16,"CM","Davis, H.A.; Davis, T.","United States of America","Pender","North Carolina","locality:  Burgaw, occurrenceRemarks: NA, verbatimLocality: NA",34.55,-77.93,3475,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955541050","urn:catalog:UConn:CONN:00108015","PRESERVED_SPECIMEN","1911-04-08",1911,4,8,NA,"E. R. Torrey","United States of America","Moore County","North Carolina","locality:  Southern Pines, occurrenceRemarks: NA, verbatimLocality: Southern Pines",35.17,-79.39,5000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"3865315483","f3b38e1c-074e-4850-a516-c90b270bbda2","PRESERVED_SPECIMEN","1905-04",1905,4,NA,"PH","Alexander MacElwee","United States of America","Burlington","New Jersey","locality:  Browns Mills, occurrenceRemarks: NA, verbatimLocality: NA",39.97,-74.58,2263,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4955543058","urn:catalog:UConn:CONN:00108020","PRESERVED_SPECIMEN","1905-04-24",1905,4,24,NA,"C.C. Hanmer","United States of America","New London County","Connecticut","locality:  Ledyard, occurrenceRemarks: NA, verbatimLocality: Ledyard",41.44,-72.02,5000,NA,NA,"GBIF","Pyxidanthera barbulata"
"Pyxidanthera barbulata Michx.","Pyxidanthera","barbulata",NA,"4064830253","9c507956-bb90-4d8c-b334-f20242ae418e","PRESERVED_SPECIMEN","1899-05",1899,5,NA,"MOAR","Hugh E. Stone","United States of America","Gloucester","New Jersey","locality:  Newfield, occurrenceRemarks: NA, verbatimLocality: NA",39.55,-75.02,1734,NA,"sandy woods","GBIF","Pyxidanthera barbulata"
